종목코드,재무제표종류,유동자산_2023,유동자산_2022,유동자산_2021,유동부채_2023,유동부채_2022,유동부채_2021,부채총계_2023,부채총계_2022,부채총계_2021,자본총계_2023,자본총계_2022,자본총계_2021,매출액_2023,매출액_2022,매출액_2021,영업이익_2023,영업이익_2022,영업이익_2021,당기순이익_2023,당기순이익_2022,당기순이익_2021
078860,CFS,25256963700.0,30727266896.0,77611083670.0,33976386632.0,35315278259.0,14387172446.0,35323314009.0,37410200900.0,15100544612.0,76651100406.0,98280760903.0,151406468132.0,22401905047.0,18966224254.0,21391218524.0,-7673728875.0,-10813506356.0,-8340657905.0,-21648765344.0,-58390933815.0,-36108285938.0
078890,CFS,428041636503.0,384532696851.0,341178900012.0,269715911208.0,213242793024.0,199324744318.0,315920374330.0,244055437441.0,200681768277.0,172286797000.0,188078089347.0,182723074737.0,536374631144.0,611235272392.0,533118640853.0,-18858458417.0,14355003664.0,28380970996.0,-18630121481.0,11028897728.0,18805853948.0
079000,CFS,66602400129.0,65094030058.0,57778700605.0,2773038642.0,3545439256.0,3417499121.0,4135990882.0,4912856917.0,4535304225.0,79281396639.0,77902907416.0,73993874409.0,17677716367.0,19511073058.0,20027004133.0,-90314143.0,136819436.0,404889549.0,2666638908.0,5312081247.0,1421423465.0
079170,CFS,57964356785.0,47817464438.0,40907532100.0,17388298329.0,6009804374.0,4186501686.0,23723917113.0,13254261820.0,11111074426.0,61794496160.0,61805619670.0,56304207370.0,66951087089.0,99300011205.0,73739923344.0,1568850912.0,7107463717.0,3245497259.0,1554356985.0,6120358014.0,3972386920.0
079190,CFS,29691601737.0,21081268319.0,24998018003.0,11730311300.0,26484980163.0,26700299219.0,15679894142.0,36235633510.0,34933572133.0,23058426372.0,15420780390.0,24239566696.0,63213111684.0,55573936751.0,38949658749.0,1070684499.0,-3782785329.0,-4040784840.0,2724899265.0,-10857357220.0,-2916178515.0
079370,CFS,427647885524.0,419997516124.0,328348628386.0,209325757639.0,252189365519.0,226693792542.0,278560587783.0,333093942851.0,279416430382.0,343135608736.0,279163380393.0,250322181888.0,402871359940.0,509015893148.0,400762249538.0,7144645762.0,46299494647.0,24914149736.0,10025149672.0,35211362358.0,16258183010.0
079650,CFS,83099449220.0,79110881120.0,78308997203.0,7118458897.0,6774847133.0,9796593533.0,7600380823.0,6872284734.0,10313169106.0,106318584145.0,104758793793.0,102822951168.0,41252744468.0,49163419144.0,,-1576866107.0,-490722601.0,,1534293585.0,1260451886.0,
079810,CFS,177961839469.0,49011644615.0,30373714806.0,83164250391.0,57279507315.0,23385029436.0,89255104736.0,65599289243.0,33639258455.0,145331798494.0,23452677033.0,26228093740.0,127353695998.0,50156594629.0,42257960103.0,1747811023.0,-4537959489.0,1191452041.0,1014837778.0,-5573784693.0,909175117.0
079940,CFS,217800223679.0,204914878801.0,155727188807.0,90931011362.0,73461222530.0,58783389703.0,170914794592.0,125577658253.0,98368306710.0,291751442268.0,242745470233.0,204589577336.0,261590696584.0,239153945319.0,199463114810.0,42602627160.0,41205974132.0,33630472476.0,34640454389.0,41594514256.0,24998708890.0
079950,CFS,35260980040.0,60874912528.0,84845153407.0,45158705203.0,54860214076.0,83133725515.0,52841080412.0,61229197090.0,88006869373.0,34852993958.0,52457591184.0,53835868659.0,22697492921.0,56861987347.0,134316870549.0,-14143409167.0,-12684287628.0,9277755360.0,-17484959629.0,-1013728422.0,12371141762.0
079960,CFS,271581309757.0,244774976261.0,216317205037.0,81143954821.0,90534481517.0,78945124795.0,98050118825.0,107463994146.0,93868723621.0,326233811455.0,278661793342.0,262596526938.0,536914173334.0,559811298016.0,519420958620.0,42958412627.0,27751409294.0,14817419407.0,46963597785.0,22957023437.0,17711477074.0
079970,CFS,51303643002.0,76885223229.0,53580213150.0,45110609070.0,51013993221.0,43244200118.0,46857118461.0,60089953861.0,48971816120.0,34767307863.0,44962925361.0,33093214324.0,43016191966.0,43214170891.0,37795433501.0,-3482953259.0,-3788338061.0,-6167531858.0,-16671310991.0,-15660632347.0,-16717018022.0
080010,CFS,77546021987.0,61615508349.0,61354470714.0,22434620049.0,25312183928.0,21572082837.0,35182446106.0,38345879438.0,36411546683.0,145158023694.0,125793434038.0,117573965353.0,82291210125.0,69962205388.0,57155970394.0,15142638295.0,13301535533.0,10075774846.0,8314837916.0,11918948044.0,7640460924.0
080160,CFS,229193748075.0,109997230401.0,89067300413.0,173521119112.0,177745962942.0,109277448438.0,199635181643.0,181424287647.0,156517321654.0,99526283610.0,88980831662.0,101697132966.0,178584867440.0,29449596995.0,3740124487.0,11557464055.0,-22104274713.0,-22997574923.0,13187601474.0,-12040997510.0,18492670499.0
080220,CFS,152547922968.0,129143684068.0,114576801922.0,37603017368.0,31957699666.0,45712512004.0,40104977649.0,33296879479.0,50856121687.0,158568405147.0,142701993193.0,117098919409.0,145899793599.0,158258062887.0,176599277559.0,17838425308.0,26316133964.0,18848017337.0,16919765330.0,24706325265.0,12801281459.0
080420,CFS,250460982500.0,253312787446.0,232024855175.0,425957845249.0,371935331283.0,305363117493.0,615418500849.0,629323099794.0,575527026448.0,368293318676.0,378329359016.0,377163010039.0,390033884588.0,411288014985.0,399500954687.0,16227308107.0,23150739615.0,30151833641.0,-9848998086.0,-370017942.0,11234208899.0
080470,CFS,71799176982.0,61248210063.0,55030701911.0,81255422930.0,59272667913.0,54654988673.0,104916360119.0,74973286775.0,69760122840.0,54138024788.0,48905468196.0,45608419311.0,169274188884.0,184784543631.0,144578592423.0,4058130289.0,6954638923.0,4490823922.0,6394278884.0,2581561348.0,4561479062.0
080520,CFS,65884581202.0,68501538028.0,73405737394.0,14009732610.0,11727777859.0,8087894857.0,15002203919.0,12092344928.0,17662589700.0,123035390142.0,123478677724.0,127781121232.0,34964165951.0,40389289878.0,46897937751.0,-4252771289.0,-3371639793.0,2634637726.0,2950848792.0,-4054767542.0,4104485697.0
080530,CFS,28517433353.0,19692637351.0,31003565180.0,10044114630.0,32210238330.0,7956564204.0,38358390903.0,35805910958.0,31945826029.0,25506312864.0,24141742225.0,36693812629.0,79243448771.0,55200192117.0,49250446536.0,-772367784.0,-5199913119.0,-2181876430.0,-6216049943.0,-12955280124.0,-7330903756.0
080580,CFS,41804891237.0,33880639208.0,35781076244.0,29453420888.0,37553390983.0,23506148697.0,55536544019.0,49585907833.0,41716087259.0,35961436325.0,32973527900.0,35671971454.0,56850074934.0,64176500340.0,59303792764.0,374277956.0,2609217138.0,2579711532.0,1050590618.0,3008466956.0,1686083223.0
080720,CFS,49682549878.0,54569920468.0,58782153184.0,59009458425.0,58992210027.0,44477491455.0,64101317609.0,63910476451.0,66703088930.0,30323978638.0,48612287124.0,52340903595.0,63169009710.0,61293490389.0,48303582549.0,-5232981270.0,1271423011.0,-10614555225.0,-18156298294.0,-932022078.0,-11109450142.0
081150,CFS,108922626352.0,110394312810.0,84413497006.0,60015521421.0,57334845486.0,42783880242.0,77338769351.0,79035045549.0,64329164228.0,157685266832.0,158892677083.0,144888401417.0,251061348197.0,257740285760.0,189544183775.0,-1532496395.0,21294823441.0,16821458054.0,-2234754466.0,15648186653.0,10431503924.0
081180,,,,,,,,,,,,,,,,,,,,,,
081580,CFS,67209779825.0,80676955788.0,76388079679.0,34876488060.0,39136142986.0,34511872547.0,42058416435.0,50715523007.0,45308825793.0,107641500379.0,109551430789.0,107483056432.0,149212401734.0,165924786547.0,143583265928.0,-4460396786.0,2805113897.0,980570643.0,-490479253.0,3298790395.0,5475238167.0
082210,CFS,99954600779.0,80943820601.0,111804592872.0,205314317325.0,233170473481.0,187956655340.0,217019350807.0,241616607113.0,226552940542.0,35400353122.0,30440676631.0,107899242941.0,232096085057.0,198227684661.0,200898005930.0,14995293004.0,-49472326092.0,-5025111268.0,8733064705.0,-78272901502.0,-2575242340.0
082270,CFS,33730789998.0,60136300936.0,52612382952.0,25989082637.0,15824358744.0,16139965989.0,27134775003.0,16791610787.0,18351938260.0,115985719360.0,135551453175.0,164057366236.0,72208573285.0,75804115614.0,60370607820.0,-7868210684.0,-3945420701.0,-3628359407.0,-27176637525.0,-19603750133.0,12057889957.0
082660,CFS,23522129536.0,16484925589.0,24473284539.0,17105237138.0,23846650768.0,27038616430.0,17442563836.0,24767752494.0,29732312998.0,34666123728.0,23391974425.0,22518274113.0,9608034644.0,8998368517.0,12544990249.0,-6528555949.0,-7693778357.0,-5263239989.0,-5878202869.0,-10767929003.0,-17039623606.0
082800,CFS,45138325321.0,47561761933.0,96333115977.0,64778543608.0,79261202473.0,89023314350.0,69579685034.0,83608554279.0,107928373849.0,104067052073.0,103465834941.0,86542321574.0,71317790873.0,51564307027.0,57559898921.0,2585441663.0,-5436627572.0,-17597526591.0,-3357006376.0,-40677364204.0,-71015137218.0
082850,CFS,452664450711.0,412972558908.0,498980686374.0,317144498114.0,304306831427.0,425438805902.0,334437555341.0,332208561065.0,464894163232.0,251102846685.0,226728721696.0,199436755651.0,1263943782342.0,1355056482797.0,1543311500722.0,25996237350.0,34383109721.0,42831912045.0,18946395938.0,25126218107.0,44041475812.0
082920,CFS,170255758871.0,145305922935.0,117630159530.0,22357010305.0,49103607676.0,35514054461.0,24544935080.0,51477370738.0,39504964163.0,231746217967.0,185704149895.0,166742239773.0,176220480964.0,140980940372.0,113249924593.0,37690323911.0,28825464743.0,17422339204.0,36054568905.0,23111882465.0,17021473137.0
083310,CFS,226105050063.0,185646939886.0,149603091959.0,98632098259.0,97359755426.0,60901916485.0,107944601183.0,112151613541.0,70438906928.0,260115210812.0,211522202200.0,193364364863.0,473028421100.0,374197462933.0,259596872143.0,67151350020.0,29819849955.0,26361892393.0,50291025533.0,22075762514.0,20697118455.0
083450,CFS,183765737893.0,178862203312.0,142215175118.0,40415843527.0,43245956020.0,50358905379.0,46679663926.0,50483188213.0,54879817695.0,233100798715.0,201348272807.0,151363606820.0,279215395450.0,312847806399.0,304487495915.0,42538138186.0,56941198199.0,46406987615.0,36937263561.0,47601992003.0,38970170642.0
083470,CFS,14086346437.0,13734051994.0,11997115029.0,7068667523.0,6616562609.0,10262005978.0,7959007585.0,7113488072.0,10549694773.0,13714881872.0,12484625728.0,7031312831.0,26311911772.0,34472979660.0,24059028591.0,-1290663885.0,688619290.0,-596354306.0,-386667305.0,-122437316.0,-1568386424.0
083500,CFS,45094981365.0,28321931045.0,36225746871.0,33456916821.0,15996617236.0,20581093699.0,43447030049.0,28379947419.0,39303546931.0,65150598998.0,63986438611.0,60489678345.0,38883827391.0,67642003556.0,66085795000.0,2282069656.0,5815829219.0,2356433619.0,1439084726.0,4049584294.0,930878486.0
083550,CFS,78572069879.0,94497673402.0,93010022234.0,40898457295.0,42648822849.0,41667582430.0,46894394681.0,51753573078.0,54363647216.0,127903008806.0,133012826776.0,125588728434.0,127779372841.0,151648508473.0,143246155935.0,-7742068380.0,6915810542.0,8317785507.0,-3658022973.0,7690467522.0,7419893953.0
083640,CFS,47194892367.0,74935161289.0,51412383786.0,6782494342.0,18175202416.0,22370813180.0,9217538064.0,20886839368.0,22863824249.0,83150517148.0,107392714567.0,90046268345.0,63428790860.0,55309108266.0,56485578759.0,2556841276.0,1060869191.0,-3266437400.0,-31584160352.0,3550021427.0,-1876239941.0
083650,CFS,188080477207.0,202231017437.0,135163000368.0,321135148953.0,309895251954.0,249756301739.0,351746541706.0,399835782572.0,325836039640.0,73702999852.0,49538551747.0,64403192696.0,367399208640.0,330197109400.0,234883716342.0,15086698166.0,8108054114.0,-30610880045.0,7463782053.0,-19117755790.0,-34587106118.0
083660,CFS,35832739057.0,27371297481.0,36645352754.0,20388658138.0,30732588148.0,30025841139.0,20989869458.0,31710202105.0,31926357144.0,21305211484.0,2913834201.0,14251332515.0,44586544406.0,61199059267.0,60297016695.0,-5907776504.0,-9265722999.0,1999698281.0,-6602745124.0,-12252148637.0,-393070577.0
083790,CFS,56651954130.0,98853917480.0,144965453463.0,55547658800.0,80836746175.0,66513390354.0,97822548338.0,129190035455.0,118300626728.0,145292993240.0,193423028183.0,214626183247.0,4878663471.0,4321329651.0,42376294297.0,-30912972988.0,-23046289720.0,-5050083361.0,-50041783082.0,-25568275560.0,-18340448280.0
083930,CFS,252202451770.0,194164687421.0,193344997017.0,155323226077.0,107276092531.0,104915544596.0,160754093554.0,109629847675.0,107262479951.0,184176568475.0,168806346781.0,156486335554.0,186852149260.0,217264065504.0,179808229406.0,4408460446.0,13571251704.0,9810452690.0,4257020941.0,18105724498.0,12536848757.0
084110,CFS,591195517819.0,611225979949.0,618519429354.0,301139639915.0,367562228300.0,347001250822.0,407287216717.0,457233625951.0,432627247486.0,910677183193.0,785875593850.0,851120463935.0,758379660587.0,664364718200.0,574647694739.0,113949992836.0,86475529116.0,74301891633.0,92628240412.0,-33463130894.0,32070878938.0
084180,CFS,59724731045.0,47827012095.0,38798740472.0,62464025376.0,45482603061.0,31176778533.0,72434715483.0,48645637196.0,55553033771.0,76900637669.0,50135765847.0,37720899819.0,41276921129.0,52344332244.0,37026545168.0,-4094670678.0,-4322058163.0,-333999937.0,-9029101982.0,-6739813032.0,-10709263260.0
084370,CFS,299911803748.0,297304073244.0,240979230283.0,56762313792.0,77570179279.0,61800466412.0,68514428187.0,87311770380.0,72151255240.0,368475409140.0,346702038418.0,310740586788.0,276533350776.0,310632917779.0,324575857261.0,24325728964.0,53640954367.0,73911986136.0,25397015593.0,42595162228.0,63193771953.0
084440,CFS,15066050107.0,10819562289.0,7136080955.0,13347501447.0,13997921354.0,10852339616.0,13635133255.0,14449534989.0,11946827478.0,9194480249.0,4377982495.0,2225227009.0,31831832251.0,31461108081.0,28067132003.0,385118878.0,2344664758.0,1724098342.0,-601260006.0,2150767807.0,1441309387.0
084650,CFS,160378416177.0,174482683213.0,170930673192.0,65054918731.0,19895506360.0,40683093339.0,85314336888.0,40142378194.0,45865313404.0,228142698615.0,210510338830.0,158421278132.0,73126594647.0,144772745632.0,202407363611.0,-6794086299.0,66205859914.0,104518298192.0,-5245806989.0,47925960228.0,83854993826.0
084730,CFS,275677085253.0,231723488991.0,190941799430.0,176907076572.0,133483650738.0,116247807366.0,187045799307.0,163431290871.0,120687881632.0,209290271582.0,184569492797.0,164890724978.0,420618988206.0,336709080088.0,225386525806.0,35436036530.0,4462159936.0,12482115142.0,24578921470.0,4514397728.0,7113246532.0
084850,CFS,227475558221.0,248697841590.0,263382561071.0,371737064490.0,374478519330.0,286883539668.0,414122152182.0,456973303715.0,348722121337.0,186237883100.0,197780858231.0,258112023650.0,580535283001.0,633477432853.0,512507433346.0,-14879697539.0,-16157288816.0,5365515411.0,-33001895879.0,-21340469698.0,6250222385.0
084990,CFS,147730292018.0,109211228413.0,164001196675.0,71599392932.0,33196191207.0,35835033780.0,73557534707.0,37583550701.0,57368412918.0,153721752635.0,216478275323.0,225132505943.0,4201622674.0,2799607474.0,2316243855.0,-35245452809.0,-52579212448.0,-48518323592.0,-64180411041.0,-43064614533.0,-52648378043.0
085660,CFS,538221938715.0,520266602078.0,576915742465.0,646170685315.0,477748000923.0,421538231528.0,1069236413865.0,955071931840.0,742012787468.0,656333969528.0,651936327502.0,793112271075.0,953951423132.0,844582867317.0,727476086769.0,-9567468724.0,-47076070730.0,7712977339.0,-5559913651.0,-69659072395.0,-21843533305.0
085670,CFS,70894324990.0,75701960164.0,66733528255.0,80842884248.0,98937561349.0,102634241207.0,88935086229.0,108340504765.0,112313370098.0,73123882467.0,66762467982.0,52329866126.0,195106479561.0,260296708056.0,171664202136.0,10326596687.0,17899112577.0,1536000753.0,6786904308.0,14412228454.0,2645778528.0
085810,CFS,10325095091.0,9873584189.0,33804118945.0,13132945298.0,12683540646.0,6932839027.0,29593556326.0,22875308644.0,18427776167.0,20592540436.0,47085945910.0,64747738231.0,,,,-6275764600.0,-8888502707.0,2752237425.0,-26508742613.0,-18134983249.0,-4911074781.0
085910,CFS,62891658512.0,74035142541.0,67293874552.0,53817603175.0,63416280982.0,54934111807.0,59700691913.0,66832892775.0,69814766703.0,71402819371.0,77934212170.0,74156890824.0,58471916067.0,80372128697.0,65982605251.0,-741768503.0,11682036856.0,9651549182.0,-3309148318.0,6717066021.0,7719107805.0
086040,CFS,64692236364.0,49129837510.0,37746103468.0,75118525473.0,59527934760.0,45776626840.0,98801411149.0,81333510340.0,48891533499.0,48234830494.0,44366867016.0,41849361472.0,32630975729.0,37291741895.0,32717393081.0,-8187050049.0,800048038.0,4631726834.0,-8950335753.0,1511670222.0,6979793252.0
086060,CFS,49281216346.0,46269472620.0,42175436774.0,14513176989.0,15920095311.0,14138518611.0,17712144989.0,18314887311.0,16422574611.0,48304747597.0,45726044279.0,43945205999.0,79476916086.0,82758506105.0,62813558554.0,3952505473.0,1670481016.0,-208147487.0,2591395931.0,1523305044.0,-484399552.0
086390,CFS,118905443534.0,107111004989.0,116738813907.0,36654444409.0,33724407262.0,23474039402.0,48858453058.0,46551588334.0,52557615357.0,148159907232.0,143150890509.0,153311820656.0,167769309722.0,123779966545.0,114578529607.0,7142809006.0,-5992092759.0,-9049613719.0,6109494576.0,-6213810957.0,-6597715811.0
086450,CFS,419197357951.0,385321451873.0,420225974901.0,231153366472.0,198539154920.0,242600629311.0,263361423873.0,237265679685.0,268430884950.0,576173702471.0,531064404391.0,481645056227.0,730993597323.0,661647492300.0,594193122293.0,66873304070.0,73940574560.0,63219302357.0,48871386212.0,54756767281.0,52916446647.0
086520,CFS,3977045752111.0,3162551112304.0,1619673745793.0,2743576237480.0,2082665018806.0,967353222621.0,4070843048271.0,2824001949335.0,1703531144978.0,3486135726801.0,2521780653709.0,1696913828426.0,7260200345722.0,5639741327318.0,1504191410850.0,298172334242.0,613226487106.0,85956918350.0,135268663790.0,220591650311.0,278561242483.0
086670,CFS,122633363995.0,124648910325.0,100364004241.0,87276208914.0,79490866744.0,60637031774.0,128065256246.0,131538860414.0,105293393379.0,121267170309.0,106363481152.0,81017025844.0,149605878145.0,142089682435.0,107948865273.0,17432433899.0,23031433331.0,4618606421.0,16724890339.0,14916198532.0,5728829234.0
086710,CFS,39838568382.0,56803101350.0,36079921655.0,26923797143.0,32590745976.0,16678286905.0,52936188744.0,68703934949.0,59039455258.0,72835763403.0,66867107954.0,48578255638.0,72622359560.0,64332226652.0,48702984011.0,9043651973.0,5320882252.0,3701978012.0,6668125849.0,20104595647.0,1623454779.0
086820,CFS,44299113298.0,79158848018.0,87055199631.0,47055084811.0,45852577401.0,48860847839.0,50217819492.0,47955451542.0,49390986049.0,42190126159.0,43775099282.0,45012966004.0,12461714311.0,10101642600.0,11802259024.0,-5031913380.0,-5288829779.0,-1571997377.0,-1249012363.0,-8087231575.0,-1684780911.0
086890,CFS,159049933512.0,77773620375.0,68816701757.0,72969925301.0,68595073248.0,5836445261.0,129550749905.0,72859650268.0,79140557151.0,77187682302.0,64410871098.0,71950197902.0,54305557874.0,41169946647.0,28018475239.0,3886085129.0,-16032148457.0,-8980213115.0,3610667200.0,-7246774111.0,829928350.0
086900,CFS,166232131380.0,135133971840.0,160958849291.0,126556432404.0,135262308111.0,107946510254.0,137140514991.0,162672839659.0,174133759260.0,474482206410.0,433615605387.0,403564620530.0,221120682597.0,195096220132.0,184869547955.0,17322328805.0,46664445394.0,34491517174.0,9689821433.0,36595835601.0,93262649042.0
086960,CFS,142386334809.0,123595749983.0,150567940519.0,53485224532.0,50302473100.0,60002374993.0,55465449209.0,51925318735.0,97660797084.0,118635726503.0,107542611117.0,107151090625.0,155313875325.0,153521746198.0,149345000088.0,8717565821.0,8153963974.0,5080859175.0,500106319.0,-7126233405.0,-7912972083.0
086980,CFS,74095202488.0,98945572834.0,110635961591.0,25205587929.0,24944376264.0,20922511894.0,27018160313.0,28009279170.0,22997768000.0,104920986947.0,135164795608.0,137146903889.0,40170208807.0,56684307302.0,50933935065.0,-28295165725.0,-3194257528.0,1924376679.0,-30299585774.0,-2124882555.0,2248106076.0
087010,CFS,7965055475.0,23283354801.0,32671927076.0,6884783643.0,10771947151.0,6603222279.0,16368962307.0,15165197545.0,15586163240.0,36127012881.0,53109372080.0,62282790571.0,3341893572.0,5813995537.0,6624511963.0,-15883908215.0,-15226653745.0,-15658525764.0,-15921881877.0,-15062790476.0,-15041985237.0
087260,CFS,57473014432.0,48478523100.0,57682954533.0,32029194400.0,25352588702.0,36369514969.0,32850320604.0,25993741443.0,37304702004.0,48264931127.0,46064398522.0,43736670804.0,49804458554.0,52471269387.0,47775376076.0,452468274.0,-717208120.0,2293411481.0,2110182819.0,2110183010.0,2501196424.0
087600,CFS,47374474244.0,53937932402.0,48504889991.0,7942585015.0,5148646633.0,7575866087.0,21756253350.0,10225676610.0,8299187127.0,84009589263.0,84688001902.0,84321836103.0,50670581353.0,62862344389.0,50603998186.0,-6280835584.0,2905270079.0,3350669414.0,-429659133.0,247812458.0,3746156315.0
088130,CFS,192139630278.0,204002761640.0,165478004897.0,98552763548.0,90378679092.0,47876508118.0,103720967859.0,94986040198.0,52306473420.0,188798258756.0,211372146182.0,209655016379.0,165117482966.0,213773717730.0,173681310801.0,2242034538.0,13196346509.0,5601012969.0,-10882919476.0,11337765.0,-390230948.0
088280,CFS,37065966838.0,15341854891.0,18440569894.0,7187960651.0,5388430348.0,48149893296.0,14311487769.0,13856750408.0,106409778174.0,44277656891.0,23051588918.0,-66024234189.0,13813256246.0,15839004968.0,21976760922.0,-5165198707.0,-3403228196.0,-2217897363.0,-5118917407.0,-29510193610.0,-5110677395.0
088290,CFS,17054595055.0,27553934991.0,35743075168.0,28644526260.0,47267286622.0,22973228601.0,29988542570.0,48350244182.0,25295876288.0,49721240930.0,49526003035.0,48951992304.0,47118903098.0,47777326424.0,38060141046.0,879838240.0,1704210986.0,1156788369.0,-2402682489.0,-9644584261.0,-2950780496.0
088340,,,,,,,,,,,,,,,,,,,,,,
088390,CFS,103612200307.0,58840011407.0,68140630839.0,54842344839.0,42363708912.0,38928957802.0,102429714899.0,71345101976.0,74591997765.0,235637465257.0,230149373065.0,214202867070.0,61697133222.0,80422380010.0,75142445345.0,5139441784.0,21643406303.0,24193044986.0,-14014259351.0,13637039410.0,54518801697.0
088800,CFS,154798045771.0,235745883633.0,230900555993.0,227573722695.0,239615092518.0,250831696761.0,237924479567.0,311712410525.0,312396642275.0,21579981334.0,67809147532.0,70272050733.0,140047443096.0,240405466099.0,232778818210.0,-62290644674.0,-20058514812.0,-35461164093.0,-78848427413.0,-30197983571.0,-31747573073.0
088910,CFS,132210437745.0,142312837459.0,115456809385.0,48321207985.0,75966872415.0,49778348041.0,71456218202.0,93418152485.0,87891663023.0,219770652881.0,193758677844.0,177259230642.0,349164108766.0,336847473051.0,295684933081.0,21126989607.0,11931138087.0,1866745132.0,26412957543.0,16166130290.0,-10920304587.0
089010,CFS,251650250512.0,247249638886.0,230105177582.0,237743124638.0,261469965765.0,228026356176.0,310924469311.0,320647868777.0,277420857325.0,182161699911.0,148874080448.0,145196063673.0,542256796298.0,620963393855.0,563381507703.0,19115114801.0,22460647821.0,38542299447.0,-7160258786.0,6177274592.0,28529402668.0
089030,CFS,143794835264.0,181278223634.0,229483476972.0,139213885144.0,176912624630.0,146870848691.0,270300485244.0,242694770306.0,278333001237.0,215586935429.0,245557585185.0,230438974498.0,133604260260.0,267491091324.0,255915216713.0,3160487054.0,57672910686.0,36219406193.0,-11097331447.0,33237861105.0,17110463460.0
089140,CFS,46777264184.0,43965822802.0,50945965209.0,93672160093.0,19702027101.0,43217584276.0,105980575830.0,91982532014.0,46213615549.0,138013718152.0,108273986801.0,92734997331.0,41257657896.0,23463259048.0,16972440217.0,1267041584.0,-3605569718.0,-2389556051.0,9680993019.0,-4688260552.0,-4432725121.0
089150,CFS,2371011885.0,3563781325.0,5522611661.0,14013223491.0,14185376063.0,9163676928.0,18972149811.0,18859131766.0,21528413952.0,34111476434.0,34764715781.0,35212560748.0,16147530629.0,14566711259.0,13779099775.0,2169315930.0,1096384265.0,394351502.0,1156287172.0,675450890.0,239109674.0
089230,CFS,16545836440.0,23157352636.0,53484820944.0,54921608352.0,21230085905.0,38541889486.0,55480174362.0,42297027349.0,59510167748.0,29194588601.0,61842456121.0,84986937339.0,31702033259.0,46601511930.0,53883827810.0,-7717794327.0,-2309018889.0,4498923623.0,-33573882013.0,-22595130455.0,-12047991882.0
089600,CFS,411774589044.0,435360834272.0,409344559831.0,251206748297.0,261380996163.0,248648283943.0,262336185028.0,275583655118.0,268617837517.0,250975231047.0,242441426323.0,221776072712.0,146769140183.0,152393542122.0,124160713120.0,20516812349.0,33052555800.0,32875303239.0,17703119011.0,28918010639.0,27119737906.0
089790,CFS,67345510115.0,59941470911.0,55224317737.0,29466892842.0,26016887840.0,25989393099.0,29692934958.0,26235678859.0,30475415845.0,59789991736.0,54602358366.0,46051681548.0,47160458803.0,81858814170.0,65644973675.0,2959841947.0,15070504342.0,11195868055.0,5492095891.0,15039626198.0,13912330187.0
089850,CFS,343841560168.0,288301287817.0,257630504598.0,246691072942.0,191449249958.0,169107145714.0,284485268387.0,228913266702.0,185086901383.0,244455779295.0,213858338521.0,209644285552.0,543627601474.0,449332240723.0,323287060227.0,49345273375.0,14783421578.0,24409179808.0,31021929101.0,2823260924.0,16224758165.0
089890,CFS,59188029148.0,35226678074.0,37295037555.0,30374901702.0,12935767133.0,21098671754.0,32662803252.0,14567998044.0,23168574641.0,66440394847.0,59949964349.0,51301581681.0,95650538591.0,72931360641.0,77180373944.0,8017318466.0,8546470484.0,13846592556.0,6964669912.0,7880853243.0,11127915571.0
089970,CFS,140750658594.0,145183788731.0,133754567520.0,26999626258.0,37285419916.0,28298087133.0,28751247311.0,38722432406.0,31529068696.0,122174359927.0,117911662666.0,114103214100.0,26008551330.0,141385258259.0,178054009170.0,-10962872787.0,30932088487.0,54019004804.0,-6975273692.0,27878178036.0,46458261444.0
089980,CFS,158469612721.0,159483128801.0,163664102734.0,92982747246.0,134824475290.0,95787553215.0,155926222179.0,150973300609.0,137966529163.0,193026085627.0,184985819345.0,181600045883.0,183599147402.0,181155503171.0,178480531677.0,8958369872.0,12905637676.0,11966531891.0,11994182126.0,7425752405.0,9298652736.0
090150,CFS,60118098635.0,63818056832.0,61822210692.0,88055896601.0,92506846864.0,43414053417.0,94917466679.0,100938110968.0,52993168014.0,44766775254.0,78789855444.0,73853426144.0,108275071416.0,94425491702.0,90626244365.0,6353994073.0,2258539282.0,2489232126.0,-35265657306.0,-3624332798.0,2255031540.0
090360,CFS,74275605027.0,94581676302.0,84828155411.0,25746737092.0,46199505179.0,38101690092.0,25980999097.0,46536515025.0,38614390784.0,89949938518.0,89910588242.0,86085239399.0,102679156147.0,143240218469.0,142465023658.0,1135968686.0,1794247604.0,224034106.0,693544237.0,3281878090.0,1634178209.0
090410,CFS,107735175265.0,72874311040.0,84487561177.0,61141484606.0,41410319452.0,59939658647.0,64336545968.0,48247128202.0,70257666717.0,113952501527.0,90865877091.0,81052176859.0,218078494407.0,201608200221.0,152883867652.0,28946846479.0,20194992054.0,4048067553.0,24087745660.0,10155394125.0,3520993756.0
090470,CFS,57683155061.0,100060659598.0,70780483861.0,11670556323.0,38962704349.0,21418099884.0,12735796735.0,40239650093.0,38449001485.0,167522860360.0,150073857533.0,122082307181.0,72087353783.0,143939697377.0,81838114605.0,-371089927.0,37493691695.0,-1484326586.0,-1518248345.0,27797689960.0,5350889136.0
090710,CFS,53883168919.0,49339351956.0,26214970934.0,23590780685.0,28568220474.0,11988255764.0,24669399372.0,33533181493.0,25118318188.0,92184780809.0,80951021326.0,72210826817.0,82665225759.0,55474362631.0,27316055223.0,-1862126821.0,-7468016309.0,-2973849330.0,681571531.0,-11939139936.0,-39221439944.0
