종목코드,종목명,업종명,시장구분,대표자,현재가,등락률,PBR,PER,ROE,매출액성장률(%),영업이익성장률(%),부채비율(%),유동비율(%),3개월수익률(%),6개월수익률(%),12개월수익률(%),평균거래대금(억원),시가총액,매출액,영업이익,EPS,BPS,상장주수,결산월,설립일,주소,경상이익,3년연속흑자
362320,청담글로벌,11유통,KOSDAQ,최석주,4745,-4.53,1.11,53.31,6.0,-13.27,9.68,112.73,160.55,-14.5,-17.91,-48.87,5.9,1005,483,26,89.0,4268.0,21151,12.0,20171114.0,서울특별시 강남구 언주로 735 16층,101,True
362990,드림인사이트,06일반서비스,KOSDAQ,김기철,1228,-0.16,0.61,-51.17,-1.0,10.48,-121.23,45.42,227.95,-27.98,-31.78,-42.35,0.7,204,49,-2,-24.0,2021.0,16800,12.0,20120820.0,"서울특별시 구로구 디지털로33길 12 1410,1411,1412호",-1,False
363250,진시스템,29의료·정밀기기,KOSDAQ,"서유진, 박성영",3710,3.34,3.22,-2.18,-86.0,-71.82,3.03,78.28,111.48,-36.36,-23.9,-37.86,1.1,313,3,-16,-1699.0,1151.0,8508,12.0,20100324.0,대전광역시 유성구 테크노2로 200-9,-16,False
363260,모비데이즈,06일반서비스,KOSDAQ,유범령,813,5.58,0.65,8.65,6.0,6.16,345.55,159.33,117.2,-46.16,-48.51,-53.75,1.3,231,96,-2,94.0,1248.0,32163,12.0,20200813.0,서울시 강남구 역삼동 721-38 -,0,False
364950,에이아이코리아,27기계·장비,KOSDAQ,안진호,3990,0.13,0.58,-41.56,0.0,-32.17,-88.47,38.45,273.64,-43.0,-50.43,-51.04,2.0,313,188,6,-96.0,6879.0,8296,12.0,20140822.0,경기도 수원시 권선구 산업로 94 -,33,True
365270,큐라클,06일반서비스,KOSDAQ,유재현,8980,-0.22,0.0,0.0,0.0,-99.57,-30.62,43.47,192.27,-45.87,-6.46,82.89,35.8,1867,0,0,0.0,0.0,22156,12.0,20160512.0,서울특별시 서초구 효령로 23-1 -,0,False
365330,에스와이스틸텍,26금속,KOSDAQ,홍성균,1425,-4.23,0.75,-27.94,0.0,-16.77,-131.62,26.58,354.57,-62.2,-58.15,-62.27,24.3,712,175,-6,-51.0,1912.0,50171,12.0,20150701.0,충청북도 충주시 엄정면 세고개로 154,-7,False
365340,성일하이텍,23화학,KOSDAQ,이강명,29800,-5.55,2.87,-4.68,-57.0,49.57,16.99,299.67,36.58,-62.7,-47.81,-21.99,33.9,3792,609,0,-6364.0,10382.0,12921,12.0,20170329.0,전북특별자치도 군산시 새만금북로 122 -,-246,False
365590,하이딥,28전기·전자,KOSDAQ,고범규,923,-2.84,0.0,0.0,0.0,-70.0,-28.65,461.81,345.97,-54.98,-61.46,-64.88,1.4,347,0,0,0.0,0.0,36814,12.0,20200909.0,경기도 성남시 분당구 대왕판교로644번길 49 DTC타워 10층(삼평동),0,False
365660,레몬헬스케어,,KOSDAQ,홍병진,5000,-13.64,0.0,0.0,0.0,,,,,,,,1366.3,847,0,0,0.0,0.0,13351,12.0,20170630.0,"서울특별시 금천구 가산디지털1로 145, 1005호(가산동, 에이스하이엔드타워3차) &nbsp",0,
365900,브이씨,31기타제조,KOSDAQ,김준오,2750,-0.72,0.54,-6.71,-6.0,-3.47,14.99,103.32,62.63,-13.25,-6.3,-19.12,0.7,200,108,-5,-410.0,5105.0,7310,12.0,20050401.0,"서울특별시 강남구 테헤란로108길 23 대치동, 보이스캐디 사옥",-5,False
366030,나인앤컴퍼니,20섬유·의류,KOSDAQ,이기운,4360,-0.46,1.19,13.25,13.0,-8.75,-15.82,6.49,1919.91,-29.45,-24.83,0.35,7.4,1079,83,8,329.0,3656.0,22653,12.0,20061102.0,경기도 양주시 평화로 1525,48,True
367000,플래티어,,KOSDAQ,이상훈,2830,-3.74,0.71,-5.24,0.0,21.65,1.4,108.83,117.96,-32.54,-26.68,-37.46,0.3,244,86,-14,-540.0,4005.0,8388,12.0,20050224.0,"서울특별시 송파구 법원로9길 26, 디동 제6층(문정동, 에이치비지니스파크)",-12,False
368600,아이씨에이치,28전기·전자,KOSDAQ,김영훈,795,29.9,0.58,-0.63,-51.0,-33.67,-123.95,374.49,44.63,-32.34,-35.68,-66.94,2.2,157,106,7,-1254.0,1381.0,25795,12.0,20120814.0,경기도 군포시 벌새전리길 13(당정동),1,False
368770,파이버프로,29의료·정밀기기,KOSDAQ,고연완,12600,-3.82,9.01,44.52,30.0,32.91,44.76,32.03,568.68,-47.93,-25.0,107.92,68.8,3771,143,48,283.0,1398.0,32854,12.0,20201013.0,대전광역시 유성구 가정북로 26-55 주식회사 파이버프로,53,True
368970,오에스피,19음식료·담배,KOSDAQ,강재구,2260,4.15,0.49,-4.81,-10.0,-29.71,-128.69,41.84,72.36,-8.65,-12.5,-38.9,1.2,195,72,5,-470.0,4591.0,8740,12.0,20040616.0,충청남도 논산시 성동면 산업단지로2길 11,2,False
369370,블리츠웨이엔터테인먼트,15오락·문화,KOSDAQ,"최승원, 홍민기(각자 대표이사)",750,0.0,2.1,-2.88,-62.0,15.18,2.75,94.78,91.44,-36.33,-46.5,-47.0,1.3,374,71,-24,-260.0,357.0,49871,12.0,20201020.0,"서울특별시 강남구 논현로131길 35 (논현동, 리손빌)",-23,False
370090,퓨런티어,29의료·정밀기기,KOSDAQ,오상근,6150,-2.23,1.11,768.75,0.0,-52.08,-90.97,8.24,1268.76,-56.35,-62.27,-56.41,7.2,524,253,-38,8.0,5550.0,8556,12.0,20090506.0,경기도 성남시 중원구 사기막골로 58,-8,False
371950,풍원정밀,28전기·전자,KOSDAQ,유명훈,5260,-5.23,9.7,-4.84,-144.0,-35.14,-8.92,563.89,,-52.48,-54.62,-54.69,4.7,1257,90,-30,-1087.0,542.0,22662,12.0,19960116.0,경기도 안산시 단원구 산단로35번길 24,-40,False
372170,윤성에프앤씨,27기계·장비,KOSDAQ,박치영,15010,-4.76,0.68,-6.25,-10.0,-63.5,-202.04,50.53,188.91,-57.66,-52.87,-52.65,4.0,1188,219,-15,-2401.0,22214.0,7979,12.0,19991213.0,경기도 안성시  공도읍 문터길 72-23,9,False
372320,큐로셀,06일반서비스,KOSDAQ,김건수,23550,-1.67,67.67,-7.29,-204.0,,0.94,2084.58,33.02,-63.15,-48.8,-36.27,42.3,3364,0,-78,-3232.0,348.0,15225,12.0,20161201.0,대전광역시 유성구 국제과학16로 11,-87,False
372800,아이티아이즈,,KOSDAQ,이성남,2910,0.0,1.93,-1.85,-68.0,10.06,-576.64,210.29,88.0,-34.16,-47.38,-55.37,1.9,198,187,-28,-1575.0,1507.0,7037,12.0,20120807.0,"서울특별시 영등포구 은행로 37, 5층",-30,False
373110,엑셀세라퓨틱스,24제약,KOSDAQ,이의일,1180,-1.58,2.86,-1.47,-174.0,0.76,-15.92,118.85,179.75,-30.38,-26.2,-60.04,6.6,200,10,-29,-805.0,413.0,17294,12.0,20150914.0,서울특별시 강남구 영동대로 333 동원빌딩 6층,-29,False
373160,데이원컴퍼니,06일반서비스,KOSDAQ,"신해동, 김동혁 (공동대표)",3400,0.29,1.04,9.8,16.0,-4.38,1446.82,76.53,211.58,-32.41,-24.28,-43.8,0.8,479,303,4,347.0,3285.0,13807,12.0,20170417.0,"서울특별시 강남구 테헤란로 231 West동 6층,7층(역삼동,센터필드)",7,False
373170,엠아이큐브솔루션,,KOSDAQ,심효준,1678,3.71,0.0,0.0,0.0,-13.55,182.82,35.99,588.07,-49.61,-36.63,-38.71,0.8,237,0,0,0.0,0.0,15113,12.0,20050823.0,서울특별시 서초구 효령로55길 23 3~5층 &nbsp,0,False
373200,엑스플러스,31기타제조,KOSDAQ,윤상철,1423,-3.79,1.52,-13.82,-27.0,-44.59,11.08,157.49,12.32,-55.74,-52.33,-56.48,6.3,338,39,-11,-103.0,935.0,25043,12.0,20201125.0,서울특별시 송파구 송파대로 201 A동 13층,-34,False
376180,피코그램,31기타제조,KOSDAQ,최석림,1397,2.19,0.0,0.0,0.0,-3.96,-124.82,49.54,378.97,-53.04,-40.3,-60.65,1.8,257,0,0,0.0,0.0,18561,12.0,20020307.0,인천광역시 부평구 부평북로 118,0,False
376270,HEM파마,06일반서비스,KOSDAQ,지요셉,39900,-0.75,57.16,-11.79,-198.0,-14.94,-102.83,906.14,55.59,-32.14,-41.32,112.01,11.5,2840,49,-38,-3384.0,698.0,7209,12.0,20161230.0,경기도 수원시 영통구 창룡대로256번길 50 711호,-40,False
376290,씨유테크,28전기·전자,KOSDAQ,백영현,2595,0.0,0.4,33.7,5.0,-6.04,-33.71,6.11,1345.44,-8.14,-10.67,-22.42,0.6,479,434,17,77.0,6479.0,17657,12.0,20040923.0,경기도 평택시 청북읍 현곡산단로93번길 6,51,False
376300,디어유,,KOSDAQ,안종오,20050,-1.96,2.27,25.54,12.0,11.99,25.31,15.64,671.92,-37.73,-41.63,-58.66,19.7,4534,234,97,785.0,8842.0,23738,12.0,20170704.0,서울특별시 강남구 언주로172길 8 -,155,True
376900,로킷헬스케어,24제약,KOSDAQ,유석환,44100,-9.35,59.59,-225.0,13.0,96.02,51.39,534.35,119.34,-50.45,-33.48,178.58,135.9,8428,81,-24,-196.0,740.0,15873,12.0,20120120.0,"서울특별시 금천구 디지털로10길 9, 12층",-19,False
376930,노을,29의료·정밀기기,KOSDAQ,임찬양(단독 대표이사),632,-4.1,1.26,-1.28,-110.0,219.83,11.8,52.85,392.14,-62.49,-66.61,-65.01,4.8,333,3,-49,-493.0,501.0,51291,12.0,20151202.0,"경기도 용인시 수지구 광교중앙로 338, 비동 10층 &nbsp",-47,False
376980,원티드랩,,KOSDAQ,이복기,2745,3.39,0.64,20.95,3.0,-2.03,2060.49,58.98,237.03,-28.98,-22.35,-40.58,1.7,236,89,-10,131.0,4291.0,9766,12.0,20150406.0,서울특별시 송파구 올림픽로 300 35층,-15,True
377030,비트맥스,,KOSDAQ,홍상혁,1500,0.0,1.48,-0.14,-36100000.0,3157.6,74.88,959.68,25.34,-43.16,-82.07,-91.97,3.1,211,61,-11,-10522.0,1012.0,14291,12.0,20101007.0,"서울특별시 강남구 남부순환로 351길4, 2층(도곡동 STAY77) -",-166,False
377220,프롬바이오,19음식료·담배,KOSDAQ,심태진,513,0.0,0.52,-0.65,-65.0,1.55,25.09,103.14,55.51,-60.84,-61.97,-73.6,3.3,145,192,-33,-793.0,990.0,28310,12.0,20060626.0,경기도 용인시 기흥구 서천로127번길 10 -,-37,False
377330,이지트로닉스,28전기·전자,KOSDAQ, 강민경,2645,6.87,0.55,-1.74,-38.0,-63.73,-200.86,45.07,139.39,-35.25,-25.6,-41.61,0.6,184,14,-35,-1524.0,4829.0,8139,12.0,20081124.0,경기도 화성시 금곡로163번길 63-100,-32,False
377450,리파인,,KOSDAQ,장호준,11860,0.34,1.03,9.97,13.0,-9.25,-7.63,5.32,1711.8,-0.5,-5.2,-34.07,3.9,1901,678,205,1190.0,11535.0,17330,12.0,20020710.0,서울특별시 송파구 송파대로49길 41 -,253,True
377460,큐에이드,06일반서비스,KOSDAQ,김희웅,4080,0.0,0.33,-0.14,-42.0,-21.2,-106.49,174.28,40.11,0.0,0.0,141.28,0.0,2531,700,-12,-29746.0,12346.0,62055,12.0,20150126.0,광주광역시 광산구 사암로 321(월곡동) -,38,False
377480,마음AI,,KOSDAQ,유태준,8700,-7.35,2.4,-7.94,-25.0,25.77,6.18,108.48,72.1,-46.85,-55.9,-55.73,49.8,580,17,-21,-1096.0,3622.0,7110,12.0,20140108.0,"경기도 성남시 수정구 창업로40번길 30 4층(시흥동, 판교IT센터)",-22,False
378340,필에너지,27기계·장비,KOSDAQ,김광일,10090,-4.36,1.71,-14.09,-11.0,-88.69,-233.9,66.1,164.78,-52.18,-34.18,-22.56,15.8,2157,17,-39,-716.0,5893.0,21643,12.0,20200402.0,경기도 오산시 지곶중앙로 1-19,-38,False
378800,샤페론,24제약,KOSDAQ,성승용,520,-1.14,0.97,-1.2,-92.0,1186.7,-6.96,12.64,1240.21,-71.19,-72.04,-79.18,12.0,239,1,-37,-434.0,535.0,46243,12.0,20081001.0,서울특별시 강남구 자곡로 174-10 강남에이스타워 606호(자곡동),-35,False
380540,옵티코어,28전기·전자,KOSDAQ,문유석,8450,0.0,8.94,-8.2,-107.0,-2.18,0.38,196.99,90.64,0.0,18.35,115.78,0.0,2066,119,-7,-1031.0,945.0,24456,12.0,20160217.0,경기도 화성시 동탄기흥로 602 5층,-24,False
380550,뉴로핏,,KOSDAQ,"빈준길, 김동현",7900,-4.24,4.72,-3.65,0.0,18.0,-12.68,38.11,355.0,-62.82,-63.59,-61.08,37.3,923,5,-58,-2162.0,1672.0,12198,12.0,20160314.0,"서울특별시 강남구 테헤란로 124 삼원타워, 12층",-57,False
381620,제닉스로보틱스,27기계·장비,KOSDAQ,배성관,5710,-8.49,1.53,-10.23,0.0,-64.29,-385.16,50.99,394.06,-39.51,-59.79,-22.42,94.1,776,43,-31,-558.0,3730.0,13117,12.0,20100423.0,충청남도 천안시 서북구 직산읍 부송로 165-33,-30,False
382150,온코크로스,06일반서비스,KOSDAQ,"김이랑, 강지훈 (각자대표)",3245,-3.71,2.92,-4.34,-62.0,,-27.25,116.9,435.85,-63.12,-64.8,-67.06,3.7,376,2,-25,-747.0,1112.0,12195,12.0,20150622.0,"서울특별시 송파구 법원로11길 7 905호(문정동, 문정현대지식산업센터1-2)",-26,False
382480,지아이텍,27기계·장비,KOSDAQ,"이인영,이상권(각자 대표이사)",1745,-2.24,0.81,75.87,4.0,-10.13,-15.96,33.4,219.44,-37.79,-26.22,-15.7,11.2,669,101,5,23.0,2160.0,39357,12.0,20120502.0,충청남도 아산시 둔포면 아산밸리로387번길 42,21,True
382800,지앤비에스 에코,27기계·장비,KOSDAQ,박상순,4115,-4.19,1.11,20.68,13.0,29.44,-32.53,17.76,1126.67,-51.3,31.26,14.62,62.5,1274,418,90,199.0,3701.0,31831,12.0,20050404.0,경기도 안성시 대덕면 모산로 401-14,114,True
382840,원준,27기계·장비,KOSDAQ,이성제,4435,-4.83,0.64,-5.15,-14.0,-0.5,-44.4,68.86,185.31,-57.72,-45.58,-52.82,36.7,649,6,-45,-861.0,6969.0,15271,12.0,20081126.0,경기도 수원시 권선구 산업로 174-29,-22,True
382900,범한퓨얼셀,28전기·전자,KOSDAQ,김형석,16260,0.93,0.87,89.34,0.0,19.8,-29.48,115.92,152.73,-49.89,-47.63,-8.6,39.2,1301,51,-21,182.0,18795.0,8761,12.0,20191231.0,경상남도 창원시 마산회원구 자유무역4길 61,-17,False
383310,에코프로에이치엔,23화학,KOSDAQ,김종섭,25400,-0.78,1.75,40.32,5.0,-40.96,-51.66,49.72,291.68,-21.85,3.67,-2.5,83.2,5128,347,50,630.0,14535.0,20974,12.0,20210503.0,충청북도 청주시 청원구 오창읍 과학산업2로 587-40,49,True
383930,디티앤씨알오,06일반서비스,KOSDAQ,박채규,1690,-5.32,0.75,-10.76,-7.0,32.74,49.17,260.21,51.89,-51.51,-28.09,-53.95,5.7,218,360,-113,-157.0,2245.0,12784,12.0,20170403.0,경기도 용인시 처인구 유림로154번길 24 PKPD센터,-15,False
384470,코어라인소프트,,KOSDAQ,김진국,2925,-0.17,2.96,-3.28,-137.0,,8.1,120.48,146.5,-18.75,-30.85,-43.97,3.4,520,13,-31,-892.0,989.0,17946,12.0,20120917.0,서울특별시 마포구 동교로19길 12 -,-34,False
387570,파인메딕스,29의료·정밀기기,KOSDAQ,전성우,4185,-0.36,1.2,-12.53,-9.0,-4.39,-778.64,30.49,532.69,-41.22,-43.52,-44.27,0.8,219,22,-8,-334.0,3499.0,5625,12.0,20090727.0,대구광역시 동구 율암로 140-9 &nbsp,-8,False
387690,레메디,29의료·정밀기기,KOSDAQ,조봉호,9880,-13.33,5.71,12.72,0.0,,,,,,,,1106.5,917,94,33,777.0,1729.0,7625,12.0,20120713.0,"강원특별자치도 춘천시 삭주로145번길 69-14, 2층 (후평동, 벤처비지니스 살롱)",35,
388050,지투파워,28전기·전자,KOSDAQ,"김동현, 장철수(각자대표)",6940,-3.74,3.08,23.37,20.0,39.87,141.47,111.94,156.42,-52.37,-20.41,-27.48,76.0,1217,192,23,297.0,2252.0,18709,12.0,20101217.0,경기도 화성시 양감면 초록로 868-12,25,False
388210,씨엠티엑스,28전기·전자,KOSDAQ,"박성훈, 박종화 (각자)",80300,-7.81,4.18,-21.88,0.0,48.03,135.36,26.54,326.48,-46.03,-19.94,,95.1,8573,441,135,-3670.0,19207.0,9654,12.0,20130118.0,경상북도 구미시 산동읍 5공단5로 118 -,141,True
388610,지에프씨생명과학,23화학,KOSDAQ,강희철,5880,-2.0,2.33,-4.15,-122.0,5.42,-77.34,42.16,559.88,-41.2,-53.26,-68.97,1.1,308,168,17,-1417.0,2521.0,5325,12.0,20020618.0,경기도 화성시 동탄순환대로 823 17층,-57,True
388720,유일로보틱스,27기계·장비,KOSDAQ,김동헌,59700,-9.41,7.2,-70.57,0.0,,-3294.86,20.64,238.95,-38.45,-42.54,-17.08,60.6,7021,46,-41,-846.0,8297.0,11781,12.0,20111216.0,인천광역시 서구 첨단기술로 87 (주)유일로보틱스 청라국제도시 사옥,-80,False
388790,라이콤,28전기·전자,KOSDAQ,김성준,3720,-9.49,0.0,0.0,0.0,34.65,110.89,32.52,496.94,-31.11,45.31,54.36,124.6,1175,0,0,0.0,0.0,30614,12.0,20210517.0,경기도 용인시 처인구 이동읍 백자로 109 -,0,False
388870,파로스아이바이오,06일반서비스,KOSDAQ,윤정혁,5000,-1.96,4.65,-6.02,-72.0,,4.17,111.71,2374.71,-46.06,-49.34,-16.67,7.4,644,0,-24,-831.0,1076.0,12945,12.0,20160419.0,서울특별시 구로구 디지털로 288 1301호(구로동),-22,False
389020,자람테크놀로지,28전기·전자,KOSDAQ,백준현,19210,-6.75,2.8,60.03,5.0,-51.99,-2033.06,115.84,104.21,-65.7,-49.84,-54.59,33.7,1339,222,4,320.0,6860.0,6905,12.0,20000127.0,"경기도 성남시 분당구 성남대로925번길 41, 2층",23,False
389030,지니너스,06일반서비스,KOSDAQ,박웅양,2035,-4.01,7.45,-3.91,-72.0,-5.43,25.09,292.06,88.36,-63.0,-46.09,9.59,11.7,803,24,-20,-521.0,273.0,39392,12.0,20180420.0,"서울특별시 송파구 정의로 70 4층, 5층(문정동, 케이디유타워)",-20,False
389140,포바이포,15오락·문화,KOSDAQ,윤준호,4635,-4.83,1.66,-5.58,-31.0,,37.33,20.19,410.67,-48.44,-44.22,-66.6,19.0,658,73,-25,-831.0,2799.0,14269,12.0,20170830.0,"서울특별시 서초구 강남대로 479 신논현타워, 12층, 13층, 14층",-27,False
