종목코드,재무제표종류,유동자산_2025,유동자산_2024,유동자산_2023,유동부채_2025,유동부채_2024,유동부채_2023,부채총계_2025,부채총계_2024,부채총계_2023,자본총계_2025,자본총계_2024,자본총계_2023,매출액_2025,매출액_2024,매출액_2023,영업이익_2025,영업이익_2024,영업이익_2023,당기순이익_2025,당기순이익_2024,당기순이익_2023
060310,CFS,29644179647.0,23041887201.0,27434449836.0,22033265483.0,12500900619.0,19090034053.0,25264350857.0,15350773617.0,21680745544.0,49524691112.0,48440167995.0,45954754301.0,29022184967.0,43595351592.0,41857755025.0,-5831286169.0,1164030344.0,2180508808.0,-10007067780.0,2605084717.0,1431602721.0
060370,CFS,463477613491.0,163704383661.0,66766809090.0,64510889147.0,43728878053.0,23890964406.0,110964137974.0,46112417811.0,24097545990.0,628072916399.0,208157112796.0,122630218294.0,244205074557.0,130279123723.0,70779250390.0,7009301321.0,12392667090.0,13086945968.0,8356327494.0,13203271844.0,11617864038.0
060380,CFS,96957822867.0,84356615409.0,93988511512.0,67268496746.0,39639032694.0,60671790345.0,78363310669.0,59938314363.0,64172609510.0,120540581290.0,120373748722.0,85475062580.0,197820474985.0,191040272513.0,210467132054.0,1813014359.0,3153850695.0,5986309318.0,1959446941.0,3026623401.0,5474741279.0
060480,CFS,17521877760.0,19101979370.0,18456375233.0,2059448354.0,2638071473.0,858555124.0,4319574591.0,5042229042.0,3643685294.0,42313942631.0,42329304560.0,46171188719.0,36286194700.0,31397800162.0,19639701107.0,-209964265.0,-1696267519.0,-2191984516.0,97340749.0,-3353046131.0,-1221030329.0
060540,CFS,66587376653.0,63375758937.0,65643102979.0,48625656760.0,52120335640.0,54073759505.0,58778323063.0,60590877932.0,63543703504.0,103025580932.0,104609540544.0,102723342597.0,159732944193.0,155077385580.0,152150451912.0,3911394506.0,3352273044.0,4710762930.0,476278858.0,2096174442.0,1381080363.0
060560,CFS,135639915524.0,155082911584.0,134690220652.0,191868524567.0,155144846685.0,137145981631.0,289168385077.0,247386183081.0,214316328169.0,207195553840.0,240399458701.0,230442745341.0,298824352914.0,369039055143.0,427496922550.0,-18513534433.0,12312167768.0,39719633111.0,-23844012309.0,5798177352.0,31027488204.0
060570,CFS,162394888239.0,169661444746.0,145134290803.0,77099637727.0,98353045929.0,68630373996.0,78810681898.0,100603886390.0,71571467930.0,143882546422.0,146696788904.0,164877230857.0,224997032269.0,225062659788.0,228994334078.0,593044495.0,-3154088947.0,-3345466256.0,2601411618.0,-17773265429.0,-2901527269.0
060590,CFS,69470138369.0,73538670785.0,84118518890.0,50421123754.0,66185847611.0,74315911239.0,70511657291.0,84068036867.0,90417497450.0,72723708112.0,69620419955.0,75444321166.0,123769377291.0,119876739034.0,137878037215.0,6249530909.0,-5013536241.0,-4578130667.0,3240507175.0,-5220439233.0,-15587896686.0
060720,CFS,157049253031.0,150144446816.0,133389030903.0,84912897621.0,120288641564.0,93906595034.0,128482263988.0,124762543866.0,95475808630.0,275668671803.0,262360269009.0,247041671603.0,424904200489.0,311011706199.0,363572099173.0,31752377839.0,21858202762.0,33607563323.0,20391939761.0,21312737820.0,30935074981.0
060850,CFS,48485981565.0,44396719217.0,41076844103.0,18725192686.0,13233922220.0,10743845406.0,35978941726.0,20489490852.0,14521112308.0,53887987314.0,47916065970.0,44458297296.0,79883113261.0,62553419730.0,55510670316.0,4219231934.0,2221478070.0,2890955672.0,6376701835.0,3279507418.0,3768556802.0
060900,CFS,30101599311.0,29870925624.0,27306374931.0,19589337691.0,21009111443.0,13113276073.0,19879581586.0,21149509054.0,17144937422.0,37476456513.0,40793190032.0,54571090816.0,13120220021.0,11795782994.0,18200387994.0,-9319861515.0,-4874357374.0,-4689192917.0,-18657607543.0,-13520827817.0,-7433854885.0
061040,CFS,157867597587.0,201707962861.0,199751743350.0,206443621285.0,173376783390.0,119429546348.0,221393790005.0,234286685009.0,190507492849.0,186036634076.0,222319836471.0,235145871484.0,266007649510.0,358323498458.0,314378116170.0,-25187617236.0,1811663755.0,5039500595.0,-30470680477.0,-20271299819.0,1527784712.0
061090,CFS,173069218219.0,129625288424.0,100885389898.0,27956905761.0,31810565090.0,25374658233.0,29477495557.0,33510739947.0,27563657921.0,176224616010.0,126520123332.0,101779771271.0,179288201881.0,167502055387.0,153602351148.0,16289649592.0,21554345697.0,12840980126.0,16714354973.0,19004321843.0,10862702375.0
061250,CFS,130943204386.0,133789210145.0,136628963554.0,6024287274.0,11712974051.0,11025895298.0,6288608408.0,12194304647.0,11547841151.0,206871423140.0,203415490923.0,174453635220.0,100817433496.0,119764041995.0,122541219912.0,-2279702034.0,755138695.0,2047403532.0,-233014526.0,6481446234.0,3863241674.0
061970,CFS,211080236283.0,198936439767.0,225115638011.0,315248939811.0,303283158752.0,268262635481.0,414092817635.0,459813471035.0,425050149575.0,270040821128.0,346236165510.0,366147511353.0,479781936611.0,450864779668.0,416870535040.0,-39800058194.0,-18823421741.0,-12705033605.0,-150875528423.0,-23019472887.0,-16597167174.0
062970,CFS,9906522241.0,18471710695.0,10319894388.0,4532233317.0,22901537250.0,14131301828.0,5404462265.0,25963260245.0,17090340389.0,13036448237.0,5442439510.0,7303818039.0,3580740155.0,6504557437.0,14413036040.0,-3415077910.0,-4796341251.0,-3022997841.0,-12761902790.0,-14301215550.0,-4027424144.0
063080,CFS,37380158382.0,68651871487.0,51183607655.0,187841463012.0,214256630995.0,179567598634.0,266431014300.0,330516825780.0,322266227358.0,252511498171.0,211441431476.0,274367791087.0,99211679155.0,149291711524.0,153105317491.0,-6823638022.0,-50553975824.0,-3351588285.0,37255821150.0,-42511418898.0,-14377051568.0
063170,CFS,106739724904.0,101160716544.0,113833047259.0,92346111179.0,46272683193.0,30405438717.0,123219057887.0,104864570655.0,79506073760.0,98253274161.0,107677116211.0,116763183075.0,21334383653.0,20599064531.0,44965867806.0,-3953230030.0,-3390242787.0,-3547805936.0,-8773726189.0,-9469037391.0,-7969020389.0
063440,CFS,28747551335.0,27132998174.0,36708679989.0,5946649320.0,7528124563.0,5354207023.0,6211416337.0,7706707879.0,6477943192.0,67255542581.0,61795348671.0,57007605133.0,53324973138.0,44780387467.0,47318501515.0,4575636524.0,3526292536.0,2685360549.0,5496856845.0,4870454585.0,4738244746.0
063570,CFS,251099880332.0,211195698813.0,179660205097.0,349448789933.0,277239689492.0,256969315609.0,449324281193.0,367297752842.0,336126481136.0,183572647628.0,180470714949.0,183922810371.0,383954233593.0,338702988011.0,358404475666.0,30713748831.0,18704472550.0,27749460186.0,7190300230.0,2397982374.0,14443808625.0
063760,CFS,34416492332.0,22710305909.0,18725796798.0,15145671672.0,12175768634.0,6404815446.0,15824165914.0,13226997626.0,7207767011.0,64481223896.0,62405480470.0,64718206335.0,27313414664.0,28010840701.0,21412070653.0,2303342382.0,-4199751616.0,-5633682955.0,2599109411.0,-1319775963.0,567883940.0
064090,CFS,39337704501.0,78398722598.0,59552339631.0,3142817629.0,2735527344.0,23696829108.0,4164222638.0,2992954318.0,23944740441.0,66794693845.0,96775331381.0,36292846437.0,7211902064.0,4560824449.0,6900744761.0,-6078614066.0,-3535124234.0,-568633743.0,-30204179171.0,18974004067.0,-6989588143.0
064240,CFS,54110376755.0,71053180583.0,69041489941.0,4701305034.0,23253645008.0,27195978536.0,4874015034.0,24434856445.0,28196026416.0,84453238945.0,96392027098.0,99443350512.0,97996130553.0,61489142717.0,63698211791.0,-2875702947.0,1380415490.0,-10191709757.0,-2170364078.0,-3777146266.0,-11451646952.0
064260,CFS,550748359647.0,528338229254.0,581226244928.0,223050809576.0,417547982809.0,245361080086.0,434377136837.0,435582092118.0,474318769770.0,307585989379.0,310010645938.0,295492703966.0,225377154221.0,260936633962.0,295468234107.0,2312158591.0,1393329346.0,3497746253.0,-68364452157.0,2924897911.0,-40614620289.0
064290,CFS,81121116659.0,87523094200.0,99219137291.0,65271044998.0,78273233753.0,75678656155.0,72861563834.0,78563621105.0,76010927801.0,45953303028.0,45505737211.0,55872580309.0,89765092570.0,83873419602.0,74802246295.0,-3734628764.0,-15587344842.0,-11091735610.0,-3318912698.0,-11868660825.0,-10791254820.0
064480,CFS,28711598370.0,34598040938.0,40723759313.0,12199285879.0,16757377248.0,18328309896.0,15480542037.0,21058995211.0,23366669775.0,46678531023.0,46826828659.0,50551044284.0,49677044033.0,43561219140.0,53543737975.0,310443458.0,-3254900758.0,4162931035.0,512953736.0,-2763378114.0,3573686700.0
064520,CFS,51620469203.0,57745022795.0,71293193141.0,3448759968.0,2355288283.0,27419310911.0,5744662832.0,4763259906.0,29204304512.0,94575406668.0,99389175172.0,80841200570.0,18149684065.0,25301712621.0,21928276515.0,-5603781420.0,-375456095.0,-4543780279.0,-4665162841.0,-472095276.0,5504254842.0
064550,CFS,148806995190.0,148504083221.0,147679827483.0,66057449049.0,65590504850.0,53739235759.0,142897080857.0,105294276787.0,80610453913.0,226986537739.0,226891095647.0,234876815089.0,330110657768.0,293975485094.0,263236802636.0,15225442003.0,-13416567799.0,791752829.0,1707000542.0,-19042111472.0,-6918602585.0
064760,CFS,415594767417.0,405757965821.0,334493109270.0,44857503162.0,44574894545.0,35178759849.0,48313763573.0,47264861755.0,37233039232.0,519302794390.0,516254748314.0,458270711744.0,301334302844.0,275724843444.0,226652881531.0,83887319363.0,80747924196.0,66702958305.0,69902724552.0,71994036570.0,61244566663.0
064800,CFS,208778859706.0,162571425935.0,130666754912.0,60943252411.0,31156426169.0,37821553135.0,71608771885.0,48377089151.0,49425476669.0,216097181438.0,198249734782.0,148233395549.0,44890555536.0,61298105250.0,71463724854.0,-21120940401.0,-26158834950.0,-9331191935.0,15848001424.0,-38391385535.0,-10535436181.0
064820,CFS,2376860798168.0,2125411057266.0,2010565717846.0,2120419241702.0,2005852276038.0,1803649294031.0,2383488669500.0,2145156709369.0,1986990800067.0,309485029721.0,259508030767.0,253983013033.0,579773872948.0,516502499171.0,590659693241.0,49963648641.0,38992422321.0,40953906753.0,64237261228.0,18297591691.0,27101327960.0
064850,CFS,50201388364.0,42857714412.0,45825727127.0,19091071074.0,23022183266.0,34164582156.0,19536348111.0,23256126616.0,34942735132.0,68936101394.0,61800567747.0,59010403472.0,35401545538.0,31607660607.0,29582881176.0,10663123187.0,7648239115.0,6069159870.0,10045577451.0,4102762417.0,7710482576.0
065060,CFS,58093657384.0,64781582938.0,91192813603.0,97625181330.0,81387261574.0,78867753691.0,105540712716.0,109913538476.0,104219062390.0,128263715362.0,123931404189.0,131597005420.0,110866718148.0,121173166298.0,146952545704.0,-408991762.0,-3928636259.0,7903539626.0,-8552301451.0,-8204914292.0,1454615686.0
065130,CFS,306045747672.0,388642327428.0,351562964074.0,196342690275.0,245653037739.0,223616050144.0,203875637612.0,255698116320.0,232048661852.0,288247576792.0,341466277016.0,330002709644.0,798498300100.0,815419033739.0,959380436380.0,-35218756971.0,-7468707032.0,21906235140.0,-45662339345.0,4558860614.0,22088083412.0
065150,CFS,25375217605.0,21512471948.0,27355721958.0,12248525045.0,26360911785.0,23799362472.0,13121170169.0,27798942174.0,33491838503.0,24345267606.0,12608240757.0,22912597044.0,110864610083.0,99398650136.0,117429565709.0,4554449774.0,-758637729.0,756965202.0,8315318465.0,-10154451913.0,-8392866480.0
065170,CFS,8583674882.0,6937385689.0,16915224239.0,8994032458.0,6628855630.0,7964556927.0,10267791546.0,12189936816.0,13002438493.0,7927379255.0,24268209604.0,31799361482.0,6505728145.0,8805510735.0,24525172959.0,-2824543861.0,-3215815024.0,-6793361869.0,-16787131379.0,-5716866331.0,141624798.0
065350,CFS,483452565904.0,433541107750.0,383666955711.0,456580055942.0,424500528876.0,349667116736.0,575697986316.0,456799590721.0,384771077102.0,356862272945.0,317312385835.0,307573599697.0,945363793218.0,881982008853.0,833704098779.0,27689928290.0,26466732671.0,29867445100.0,24207033883.0,7449970454.0,20060610922.0
065370,CFS,18976008187.0,21970766030.0,7582968424.0,14045306172.0,19209348118.0,17192777282.0,35568031512.0,41085344958.0,17837768382.0,30864651221.0,30873079286.0,32630927576.0,38258327979.0,35028457232.0,27625153460.0,786004716.0,927730373.0,-2868674786.0,1454510181.0,-409036745.0,-3293743948.0
065420,CFS,5593357751.0,5850796471.0,4806625888.0,3922640604.0,7135312940.0,2386736398.0,6721432275.0,7258880771.0,3612351764.0,10468021616.0,7623241025.0,9790445117.0,20851578595.0,10538164218.0,7041912337.0,-2895413186.0,-3692024753.0,-8594306168.0,-1958381187.0,-2098858043.0,-9274263535.0
065440,CFS,43690232907.0,58782831704.0,50624306545.0,20935309856.0,22803729732.0,18324671745.0,26798263868.0,24393764908.0,19309299181.0,50822139635.0,51057917508.0,45087845505.0,61561302031.0,68518749923.0,56033528386.0,1534602028.0,3096647847.0,3034532431.0,1601011967.0,5633005499.0,3732909406.0
065450,CFS,57176534550.0,43901129667.0,37266233397.0,43178161977.0,44612661609.0,24188196310.0,65614072623.0,48933221134.0,41229721803.0,60617600789.0,58249544422.0,55585148111.0,82956728421.0,71488568458.0,54928577801.0,4373560135.0,1818525608.0,-4338006419.0,4402203493.0,3819352513.0,-4189360606.0
065500,CFS,37621204303.0,43899906989.0,40979667722.0,42007482638.0,44049470449.0,42286335189.0,58664765136.0,61402956677.0,56699920182.0,39625585221.0,38036984275.0,37596113390.0,157135799037.0,173404473713.0,162809370321.0,912420409.0,1221458629.0,1976608644.0,1797218259.0,-10544121.0,-5683606424.0
065510,CFS,95260706756.0,91220603439.0,77606625657.0,88871441108.0,79131647078.0,67595299179.0,112885082404.0,100346019736.0,84546315373.0,111870123539.0,121786740601.0,116598356452.0,118043310694.0,117875139902.0,117736981654.0,5553331465.0,13333966220.0,16380287595.0,-4940420274.0,8364298114.0,9580936152.0
065530,CFS,43704983037.0,44151687089.0,50350203984.0,47238217247.0,48451534252.0,52625614678.0,61557471692.0,63068578657.0,67055007910.0,78046877601.0,75888338837.0,75288833134.0,75539040453.0,79443281962.0,72569201277.0,5475687606.0,3825295756.0,2884007077.0,4548328306.0,2991443653.0,2340417818.0
065570,CFS,36959576693.0,44111575138.0,54484827361.0,22066829766.0,37788957187.0,35777815745.0,22149888648.0,38471189223.0,39902647065.0,18107999604.0,16429766418.0,33744180800.0,33261463483.0,36103058846.0,33338252948.0,-194608893.0,-5933203085.0,-6125614406.0,840102788.0,-26830278994.0,-16223274401.0
065650,CFS,45411467778.0,25602015778.0,31879995601.0,50614934104.0,37222907922.0,17197119770.0,56623531173.0,42914181285.0,18892784944.0,15312036023.0,17490366497.0,36892838009.0,76186605609.0,57699281503.0,42884996261.0,-4281271081.0,-3854087462.0,-1893818832.0,-756373534.0,-81184854824.0,-1960393378.0
065660,CFS,48251716095.0,45075167110.0,56380300570.0,617657553.0,1481726768.0,10758759428.0,812558817.0,5866850030.0,19986739890.0,87446442311.0,110211617127.0,129444937057.0,7536467883.0,6932864586.0,6500249535.0,-2433070253.0,-3749940513.0,-5073842629.0,-1373843502.0,-2292835494.0,-2840849743.0
065680,CFS,243143554210.0,234009685874.0,203364101352.0,81937210964.0,74134011884.0,73870792659.0,82830170330.0,81359692786.0,74533269314.0,262951977035.0,246373997170.0,223924851066.0,186420206961.0,176181835330.0,159897623025.0,21809545822.0,20125236440.0,8014187683.0,21515008749.0,19834818298.0,5615967439.0
065690,CFS,61169741272.0,93175530004.0,45424388405.0,22541998423.0,63000247894.0,62402838584.0,30709350403.0,68573111833.0,69484452252.0,50583937820.0,46454103598.0,48590458883.0,53499990345.0,63689337418.0,63616324294.0,-12735489947.0,-1428088437.0,-9535740999.0,4900094629.0,-3359047066.0,-15592440638.0
065710,CFS,60986674334.0,45547003277.0,56374418136.0,18996645898.0,11292481692.0,8030650439.0,20413824461.0,12646404711.0,9819985519.0,82995863776.0,89328968210.0,94060724028.0,116625518085.0,46467231659.0,66169002063.0,25325581550.0,1645582899.0,12980216204.0,20706381210.0,11474264315.0,15456209684.0
065770,CFS,15926566026.0,20763374633.0,16246121829.0,1578712920.0,5275734200.0,3119852041.0,1610220386.0,5381497456.0,3147808710.0,17445704179.0,18581257360.0,17509403460.0,23640234124.0,37172496286.0,33661402007.0,-1182774586.0,-199946833.0,-1576925628.0,-998416413.0,1096610761.0,-681616999.0
065950,CFS,104320014772.0,156327870538.0,151439126738.0,168141585822.0,172613336861.0,123762309141.0,268727294021.0,270925455535.0,158783985563.0,60396738066.0,111140749464.0,122803953909.0,268959790113.0,329117322759.0,425883974254.0,-11117631837.0,2171617203.0,4848405004.0,-49159619501.0,-11813448940.0,-8643580613.0
066130,CFS,76468012371.0,93280044621.0,80037042402.0,38124715386.0,43195757170.0,23723412136.0,42455353844.0,48142320209.0,42267051648.0,116727116785.0,109992119742.0,101765594941.0,176939282893.0,186549537819.0,154622787162.0,10354345313.0,10713401256.0,6282289333.0,9065170328.0,8880676863.0,6004414153.0
066310,CFS,40459641514.0,38264697370.0,30894238408.0,4171362351.0,3360642781.0,3543619082.0,5607884969.0,4600959753.0,5255229501.0,87411694721.0,83942667086.0,82474951356.0,23282562121.0,21363283641.0,18687093091.0,293849147.0,1184535478.0,-4243012697.0,2515736234.0,3253438320.0,2711545378.0
066360,CFS,108540772230.0,97508125317.0,93761315149.0,154590118661.0,165193655505.0,149041705958.0,188303595191.0,191460328817.0,173979701549.0,138803839705.0,105774024835.0,109773777204.0,405435680279.0,382879314695.0,399000340104.0,28482167050.0,2865451143.0,21020113354.0,28600328366.0,-9045542765.0,15002486690.0
066410,CFS,8455407849.0,16923290725.0,18476530520.0,8626749487.0,59680445945.0,127402973369.0,9183673417.0,61157187684.0,129752641458.0,164006726560.0,129563270304.0,127141386458.0,17273408347.0,17461234199.0,17184632869.0,-6182990399.0,-8262313074.0,-7418746686.0,-38263737205.0,-1810875857.0,3816357907.0
066430,CFS,10152967148.0,18047563869.0,29259883261.0,6269681351.0,7632267806.0,10536275221.0,7000717469.0,8665200550.0,12543916887.0,44073274890.0,42581711839.0,42980172141.0,36426291956.0,36145453798.0,35778569046.0,169877798.0,934623490.0,129522440.0,1701370135.0,-487373509.0,2803850494.0
066590,CFS,127601741795.0,129843426010.0,116302633484.0,163226914555.0,166939521924.0,141062012913.0,189456014527.0,195858715283.0,167654556551.0,78689019518.0,90228675226.0,82339541703.0,368608811121.0,354215329745.0,347995612773.0,451203342.0,9048785590.0,8384697540.0,-11346574216.0,7140720916.0,10205843113.0
066620,CFS,314050526941.0,261274790105.0,238989748673.0,143091998851.0,139184400405.0,123648543615.0,149236288480.0,147198541758.0,126924813952.0,323948087256.0,279812971824.0,210544497983.0,438886977675.0,421641298281.0,401268154696.0,45761779944.0,41699899386.0,32409587505.0,39694649005.0,40722225473.0,27637070850.0
066670,CFS,200703944922.0,94501831636.0,78217626456.0,43340537276.0,3916050259.0,984352902.0,56241221272.0,5995316909.0,5201266974.0,248771521313.0,162151584222.0,160769044466.0,188618668917.0,11884203638.0,34642468435.0,-1764737678.0,2438222634.0,1995972667.0,-1417482547.0,2168541382.0,3652036386.0
066700,CFS,173611788882.0,150714083354.0,115389914373.0,89159736290.0,100419443456.0,85720603268.0,98458194186.0,106458788275.0,90202681263.0,159170179367.0,130544378780.0,152932537660.0,271589661726.0,249625346187.0,216470152266.0,10213036661.0,12499643437.0,11183987586.0,11745645157.0,-39280684356.0,28391891575.0
066790,CFS,19440307879.0,24463845624.0,16546180830.0,2828195578.0,2768625036.0,2931128608.0,3542273767.0,3524268696.0,4013018555.0,25410925754.0,34485344178.0,27539470090.0,18271161053.0,18337213022.0,19211399837.0,-5020235846.0,-850011520.0,453727360.0,-9074418424.0,-1073241178.0,2534148486.0
066900,CFS,221077659901.0,98182214094.0,104601529644.0,384714813129.0,195364168674.0,144201378747.0,576197511000.0,317074444808.0,229431009409.0,-20771452028.0,45291472751.0,92026168415.0,543196073695.0,488847196080.0,403492017530.0,-57819484914.0,-30397142801.0,-13064221797.0,-64776389429.0,-43316520208.0,-16111873633.0
066910,CFS,53512984290.0,25361930294.0,32214167018.0,50625083092.0,25356133246.0,26765189894.0,70614657204.0,29570732886.0,27171863284.0,49367053966.0,28132018861.0,21810933267.0,96999899742.0,30533858527.0,50347819486.0,-6683270784.0,-9086673747.0,-9498690286.0,808467817.0,-9557600866.0,-11876739598.0
066980,CFS,56973642294.0,70559564628.0,145203960216.0,60318175228.0,87201576633.0,136266535410.0,93571552196.0,111872358663.0,149516302798.0,63217056404.0,64304487159.0,133520202411.0,199851392139.0,155217241244.0,368427650987.0,2839554722.0,-50733737756.0,1361500813.0,538591570.0,-77910974429.0,1176485459.0
067000,CFS,45235612061.0,49189816866.0,60917489646.0,62119240036.0,58853437815.0,63157034402.0,124942308399.0,133687577013.0,134567284519.0,86292573354.0,96457584903.0,107687927891.0,140359841215.0,142849965435.0,149618519176.0,5664758588.0,11614781723.0,25330688881.0,-10384048003.0,-6310040340.0,7750177349.0
067010,CFS,64013478419.0,79184346656.0,78524270246.0,21733983729.0,30084509573.0,27341634201.0,22708690924.0,31365082118.0,28804559975.0,51316889561.0,54854090965.0,55790862724.0,73347135869.0,91805920912.0,100614785931.0,-2692474844.0,1475201355.0,4233937407.0,626462112.0,2627086466.0,4641905713.0
067080,CFS,62358735795.0,61607309421.0,65220103475.0,121484089307.0,117692583160.0,127947713608.0,131721554193.0,129514553679.0,141809467301.0,79141701516.0,76369875608.0,77353149453.0,143060002187.0,149409212217.0,141359215372.0,3162277476.0,6713011646.0,1963837396.0,2329966909.0,829834748.0,-514320521.0
067160,CFS,744817083600.0,615464053943.0,480797840927.0,371101907725.0,324878082191.0,274084873864.0,381621684798.0,333300172487.0,284722352753.0,503173580919.0,382424625846.0,293346003262.0,466570266082.0,413178446964.0,344016008889.0,124840445238.0,113506476450.0,90309374651.0,103744269375.0,102423309023.0,74623795681.0
067170,CFS,288257934914.0,320660241057.0,386835221021.0,322360605903.0,342349502454.0,353624230207.0,373324508146.0,414517767804.0,445626038304.0,135669153641.0,128171941645.0,162727131537.0,852138652064.0,909232399803.0,959746785770.0,-2263272785.0,-14876996743.0,-9765027665.0,-7955918301.0,-31653622453.0,-20694574767.0
067280,CFS,248535260945.0,229757790436.0,210639232846.0,64994946731.0,67750615634.0,74039047478.0,86699229810.0,99690002918.0,114400645171.0,235342099708.0,221027496038.0,197384602590.0,330827395521.0,352739509730.0,358598251427.0,31891937098.0,38928839417.0,40285830663.0,26384397732.0,31513316891.0,31940210131.0
067290,CFS,26085294058.0,28607831815.0,44920360225.0,15408131635.0,34064527137.0,46688165189.0,17513266801.0,36466121296.0,49174210385.0,40727803290.0,26569281642.0,16444347344.0,81043717132.0,93013748432.0,104234950412.0,7455451177.0,9952528451.0,5627697721.0,15656730846.0,5076982440.0,-37402206978.0
067310,CFS,700533709131.0,615552798363.0,431596263534.0,827150434007.0,620248022180.0,644682194150.0,1365163250751.0,1338819768429.0,1180702762437.0,652675603467.0,605829084189.0,544387369437.0,1534418874072.0,1250692575645.0,967971484717.0,127689329155.0,106792878899.0,57904676214.0,65578519945.0,-11157290055.0,963094987.0
067370,CFS,11373162091.0,12568571477.0,12258787279.0,21440141883.0,17493644901.0,18740196954.0,31808345743.0,33939038507.0,19558016698.0,28871767419.0,27078173797.0,28105454889.0,13672512814.0,8682778981.0,12291883598.0,5036101422.0,-533240318.0,5192339957.0,2793422112.0,-104381117.0,4606741847.0
067390,CFS,300813232346.0,297795364301.0,209171275991.0,173555114517.0,60670387485.0,288239741438.0,253734788034.0,265915269861.0,440735251981.0,306858623090.0,296127254452.0,28396289794.0,254386380552.0,171380120862.0,168484017802.0,7358569541.0,-6396741096.0,-36383148675.0,-8836530619.0,-17107013742.0,-40327657463.0
067570,CFS,690956628476.0,689687178119.0,565335598708.0,914114461005.0,832205100447.0,720171683915.0,1243932064622.0,1123011489928.0,946708000857.0,335214226437.0,391980785900.0,358471036486.0,1623889869779.0,1587354171741.0,1371412851857.0,-21869863594.0,67582834510.0,62917271907.0,-44968793033.0,20397339627.0,10563619788.0
067630,CFS,68934621106.0,155291406556.0,147043191219.0,118815465174.0,53546779838.0,135456989572.0,180351365141.0,140192113684.0,192287513269.0,297742201575.0,398825310553.0,231212934288.0,45752222713.0,32770837921.0,34578312014.0,-22026673756.0,-23764018654.0,-23760334929.0,-99944345613.0,6206771886.0,-5913047188.0
067730,CFS,18831884328.0,19150975358.0,16190854740.0,7280398149.0,9116113839.0,6609682230.0,8847312049.0,10242919926.0,7657247528.0,21020713137.0,18729513604.0,17022462908.0,48541050274.0,42857277220.0,36454449393.0,2884427722.0,2391160785.0,545439693.0,3304917079.0,2413455525.0,516014131.0
067770,CFS,37001124976.0,37150756888.0,33432267180.0,1435082041.0,1427771757.0,1312761900.0,1456294575.0,1467009762.0,1353883846.0,47544134211.0,47189421114.0,43522074597.0,11896547885.0,13176332207.0,10294388815.0,-207245981.0,736039898.0,-2577140264.0,713961641.0,3126350188.0,-1443038156.0
067900,CFS,76231939383.0,75804039548.0,66538106831.0,62758656273.0,61950798864.0,50605334197.0,153563587355.0,137072801754.0,112942015533.0,346704719099.0,303057910498.0,250838163345.0,116995951433.0,113759569571.0,121396161273.0,26072672057.0,30278256433.0,32121342170.0,30426548984.0,31312214492.0,24073206710.0
067920,CFS,109235302977.0,39093193194.0,39357575194.0,37645468360.0,14573923338.0,17342464278.0,40703811271.0,15938665712.0,18072860450.0,141551024661.0,80784037031.0,76369944189.0,,,,16009426307.0,6068314076.0,7536587106.0,3629261620.0,6239692822.0,7277688440.0
067990,CFS,372063290065.0,366872809126.0,364701688410.0,922732855621.0,861329447371.0,789377161176.0,1265494966676.0,1263992620117.0,1140342989250.0,376319022342.0,405329884974.0,432474345771.0,2549096896332.0,2168435353922.0,2195954335686.0,40785780982.0,25040690515.0,42771890724.0,1708412083.0,-7657839265.0,11365704080.0
068050,CFS,15607955282.0,25569367549.0,28203610779.0,44554028796.0,36667493707.0,26750935188.0,55978132897.0,50986182977.0,30238963684.0,62206568679.0,70640864187.0,80772598114.0,35178107167.0,34688548303.0,123810641441.0,-3472070031.0,128869846.0,4374570966.0,-8127844936.0,-3104498821.0,7575647925.0
068100,CFS,7703976045.0,9820814801.0,6696811596.0,2812627319.0,2998495316.0,3156895478.0,4841458223.0,5594625993.0,6353744128.0,11518850741.0,13234061414.0,8427716110.0,17691551363.0,15586967912.0,16384768271.0,-1732031425.0,-2062350246.0,-2468833010.0,-1738048120.0,-1877139029.0,-2436410266.0
068240,CFS,304855272962.0,418742818992.0,351257299958.0,1028862332589.0,386827010524.0,344609903584.0,1131585483741.0,486801930998.0,454201097137.0,-515641966971.0,258928850724.0,211184116550.0,112089010367.0,301518095516.0,357843609890.0,-120677503877.0,7647289177.0,19270866071.0,-196858061550.0,11913329273.0,2898651008.0
068330,CFS,55259456838.0,49821692994.0,46527707352.0,3728791039.0,3455753422.0,3444511426.0,3788323135.0,3490285518.0,3554043522.0,64796478119.0,60449710729.0,57063990371.0,14530428309.0,10817961079.0,16437046608.0,4546087339.0,2262143402.0,6214358152.0,4793275029.0,3811741959.0,6232490537.0
068760,CFS,470598232919.0,391673280914.0,364831000307.0,283621839616.0,247650113121.0,249345550155.0,323477395208.0,272540920812.0,264977832531.0,435963146742.0,396921557126.0,376665735603.0,536400308882.0,477835307770.0,388794335490.0,56091784420.0,37222949682.0,36070715954.0,38751698960.0,21966117520.0,21264988852.0
068790,CFS,112457709464.0,218902951326.0,164388347195.0,97662223541.0,156712649435.0,129633284908.0,140767554847.0,164519989897.0,134729506299.0,433029491769.0,364239825557.0,337453543399.0,155471297435.0,109594448763.0,264536298074.0,4236043807.0,-3924687216.0,52478030438.0,142187632100.0,35614961268.0,61858515662.0
