종목코드,종목명,시장구분,매출액,영업이익,경상이익,ROE,시가총액,상장주수,결산월
131400,이브이첨단소재,KOSDAQ,159,4,2,-13.0,418,59591,12.0
131760,파인텍,KOSDAQ,99,-27,-13,-24.0,140,8686,12.0
131970,두산테스나,KOSDAQ,0,0,0,0.0,15829,19327,12.0
133750,메가엠디,KOSDAQ,181,7,15,4.0,310,23407,12.0
134060,이퓨쳐,KOSDAQ,0,0,0,0.0,226,4769,12.0
134580,탑코미디어,KOSDAQ,119,-1,-1,-2.0,538,49294,12.0
136150,원일티엔아이,KOSDAQ,0,0,0,0.0,588,8381,12.0
136410,아셈스,KOSDAQ,132,24,21,11.0,507,11019,12.0
136480,하림,KOSDAQ,3280,117,47,13.0,2809,106209,12.0
136540,윈스테크넷,KOSDAQ,175,17,26,10.0,1241,12279,12.0
137080,나래나노텍,KOSDAQ,173,7,166,58.0,566,10709,12.0
137400,피엔티,KOSDAQ,1014,88,256,13.0,6621,23690,12.0
137940,넥스트아이,KOSDAQ,542,36,78,-50.0,164,8536,12.0
137950,제이씨케미칼,KOSDAQ,1212,16,12,0.0,650,22267,12.0
138070,신진에스엠,KOSDAQ,152,4,3,0.0,265,17503,12.0
138080,오이솔루션,KOSDAQ,180,-6,16,-27.0,2268,12377,12.0
138360,앤로보틱스,KOSDAQ,90,4,72,0.0,1665,90505,12.0
138610,나이벡,KOSDAQ,0,0,0,0.0,1561,11367,12.0
139670,키네마스터,KOSDAQ,28,3,26,16.0,216,14118,12.0
140070,서플러스글로벌,KOSDAQ,366,-45,-69,-10.0,578,36988,12.0
140410,메지온,KOSDAQ,20,-46,-53,-126.0,16802,30605,12.0
140430,카티스,KOSDAQ,317,16,-58,-19.0,174,10689,12.0
140520,대창스틸,KOSDAQ,1030,0,4,1.0,405,21109,12.0
140670,알에스오토메이션,KOSDAQ,166,-11,-8,-9.0,1092,12839,12.0
140860,파크시스템스,KOSDAQ,394,21,52,11.0,17261,7002,12.0
141000,비아트론,KOSDAQ,156,-20,16,3.0,977,12114,12.0
141080,리가켐바이오,KOSDAQ,359,-374,-343,-26.0,34650,37019,12.0
142210,유니트론텍,KOSDAQ,2203,184,206,16.0,1116,20751,12.0
142280,녹십자엠에스,KOSDAQ,236,3,2,11.0,630,23963,12.0
142760,모아라이프플러스,KOSDAQ,23,-14,-11,-38.0,158,42166,12.0
143160,아이디스,KOSDAQ,788,34,70,7.0,1654,10716,12.0
143240,사람인,KOSDAQ,283,43,64,44.0,1749,10732,12.0
143540,영우디에스피,KOSDAQ,233,35,42,34.0,438,44599,12.0
144510,지씨셀,KOSDAQ,374,-51,-31,-83.0,2009,15800,12.0
144960,뉴파워프라즈마,KOSDAQ,1485,135,191,6.0,4369,43692,12.0
145020,휴젤,KOSDAQ,1166,476,561,16.0,28114,12304,12.0
145170,노브랜드,KOSDAQ,1726,75,48,2.0,500,16908,12.0
146060,율촌,KOSDAQ,198,9,10,4.0,255,24015,12.0
146320,비씨엔씨,KOSDAQ,237,8,2,3.0,1265,12797,12.0
147760,피엠티,KOSDAQ,244,-131,-138,-37.0,752,20000,12.0
147830,제룡산업,KOSDAQ,0,0,0,0.0,1240,20000,12.0
148150,세경하이테크,KOSDAQ,610,-22,41,17.0,1037,35542,12.0
148250,알엔투테크놀로지,KOSDAQ,47,-13,-34,-15.0,292,13610,12.0
148780,비큐AI,KOSDAQ,37,-2,0,-1.0,143,31445,12.0
148930,에이치와이티씨,KOSDAQ,83,-12,32,10.0,338,10175,12.0
149950,아바텍,KOSDAQ,845,58,84,6.0,1184,13667,12.0
149980,하이로닉,KOSDAQ,96,15,18,4.0,753,17199,12.0
150900,파수AI,KOSDAQ,90,-20,-19,10.0,376,11703,12.0
151860,KG에코솔루션,KOSDAQ,19696,328,830,7.0,2470,47603,12.0
153460,네이블,KOSDAQ,172,4,13,4.0,407,6530,12.0
153490,우리이앤엘하루틴,KOSDAQ,230,-58,-39,-4.0,226,51480,12.0
153710,옵티팜,KOSDAQ,196,-25,-24,-9.0,696,14669,12.0
153890,져스텍,KOSDAQ,35,-3,-3,0.0,936,12050,12.0
154030,아시아종묘,KOSDAQ,88,12,15,4.0,185,12061,12.0
154040,다산솔루에타,KOSDAQ,354,20,-206,-39.0,164,21615,12.0
155650,와이엠씨,KOSDAQ,471,11,18,3.0,529,18974,12.0
156100,엘앤케이바이오,KOSDAQ,95,1,80,-14.0,897,22351,12.0
158430,아톤,KOSDAQ,148,4,10,1.0,915,24482,12.0
159010,아스플로,KOSDAQ,283,14,14,-13.0,2225,13334,12.0
159580,제로투세븐,KOSDAQ,167,6,12,4.0,424,20032,12.0
159910,에코글로우,KOSDAQ,48,-5,7,-22.0,320,10467,12.0
160190,하이젠알앤엠,KOSDAQ,186,-34,-29,-9.0,4602,30888,12.0
160550,NEW,KOSDAQ,256,-14,-18,2.0,304,27906,12.0
160980,싸이맥스,KOSDAQ,405,47,50,7.0,4140,10924,12.0
161580,필옵틱스,KOSDAQ,110,-54,-113,-19.0,6130,23442,12.0
162300,신스틸,KOSDAQ,949,5,13,0.0,610,41471,12.0
163280,에어레인,KOSDAQ,245,19,23,4.0,450,13603,12.0
163730,핑거,KOSDAQ,205,-3,0,0.0,934,12015,12.0
166090,하나머티리얼즈,KOSDAQ,934,213,241,12.0,10541,19777,12.0
166480,코아스템켐온,KOSDAQ,43,-60,-69,-66.0,927,52870,12.0
168330,내츄럴엔도텍,KOSDAQ,57,-1,-1,-9.0,574,31754,12.0
168360,펨트론,KOSDAQ,169,-10,-18,-11.0,3096,22392,12.0
169330,엠브레인,KOSDAQ,453,19,22,1.0,262,18316,6.0
170030,현대공업,KOSDAQ,912,55,77,10.0,701,15340,12.0
170790,파이오링크,KOSDAQ,128,-15,-11,9.0,472,6397,12.0
170920,엘티씨,KOSDAQ,988,181,203,8.0,5820,10564,12.0
171010,램테크놀러지,KOSDAQ,117,5,3,-18.0,390,14298,12.0
171090,선익시스템,KOSDAQ,161,15,-213,70.0,5233,10102,12.0
171120,라이온켐텍,KOSDAQ,366,42,55,11.0,721,35901,12.0
172670,에이엘티,KOSDAQ,138,-9,-24,-8.0,738,8960,12.0
173130,오파스넷,KOSDAQ,381,14,23,24.0,818,13046,12.0
173940,에프엔씨엔터,KOSDAQ,272,8,22,-25.0,313,15392,12.0
174900,앱클론,KOSDAQ,0,0,0,0.0,3964,19952,12.0
175140,아고스,KOSDAQ,92,-30,-38,-42.0,528,24944,12.0
175250,아이큐어,KOSDAQ,322,2,-7,-75.0,815,37558,12.0
176750,듀켐바이오,KOSDAQ,97,13,11,15.0,1635,28488,12.0
177350,베셀,KOSDAQ,39,-1,-12,59.0,155,19831,12.0
177830,파버나인,KOSDAQ,318,1,-1,-6.0,267,11325,12.0
177900,쓰리에이로직스,KOSDAQ,181,17,9,25.0,378,9627,12.0
178320,서진시스템,KOSDAQ,2802,-330,-129,-15.0,23041,63650,12.0
178780,일월지엠엘,KOSDAQ,17,-3,0,15.0,420,18639,12.0
179290,엠아이텍,KOSDAQ,167,49,47,0.0,1505,32365,12.0
179530,애드바이오텍,KOSDAQ,31,-11,-54,-73.0,490,26950,12.0
179900,유티아이,KOSDAQ,48,-132,-152,-69.0,581,19790,12.0
180400,DXVX,KOSDAQ,67,-53,-65,-59.0,2121,98429,12.0
182360,큐브엔터,KOSDAQ,151,-52,30,-2.0,797,15549,12.0
182400,엔케이젠바이오텍코리아,KOSDAQ,16,-12,-13,-7.0,2654,72342,12.0
183300,코미코,KOSDAQ,1571,205,218,18.0,14217,20545,12.0
183490,엔지켐생명과학,KOSDAQ,149,-32,-19,-12.0,837,84640,12.0
184230,SGA솔루션즈,KOSDAQ,260,8,-8,45.0,339,18887,12.0
185490,아이진,KOSDAQ,13,-35,-36,-32.0,648,43229,12.0
186230,그린플러스,KOSDAQ,316,4,1,-21.0,334,10920,12.0
187220,디티앤씨,KOSDAQ,284,-19,-33,8.0,278,11524,12.0
187270,신화콘텍,KOSDAQ,134,14,20,1.0,282,10143,12.0
187420,HLB제넥스,KOSDAQ,117,10,-25,69.0,512,32644,12.0
187660,페니트리움바이오,KOSDAQ,97,-159,-182,-118.0,2301,55466,12.0
187790,나노,KOSDAQ,110,-9,-11,6.0,1150,30840,12.0
187870,디바이스,KOSDAQ,311,123,144,18.0,1721,13770,12.0
188040,바이오포트,KOSDAQ,214,8,9,0.0,238,4679,12.0
188260,세니젠,KOSDAQ,0,0,0,0.0,278,13263,12.0
189300,인텔리안테크,KOSDAQ,647,6,138,13.0,6345,10737,12.0
189330,씨이랩,KOSDAQ,11,-19,-18,-25.0,838,9382,12.0
189690,포시에스,KOSDAQ,262,40,65,8.0,439,27321,6.0
189860,서전기전,KOSDAQ,633,6,-2,4.0,368,9698,12.0
189980,흥국에프엔비,KOSDAQ,208,10,3,7.0,451,40137,12.0
190510,나무가,KOSDAQ,979,39,59,12.0,1840,14085,12.0
190650,코리아에셋투자증권,KOSDAQ,2685,103,111,8.0,424,6388,3.0
191410,육일씨엔에쓰,KOSDAQ,108,5,7,10.0,124,11204,12.0
191420,테고사이언스,KOSDAQ,12,-19,-21,-17.0,498,8108,12.0
192250,케이사인,KOSDAQ,77,2,3,4.0,486,7067,12.0
192390,윈하이텍,KOSDAQ,143,-31,-37,-13.0,202,11032,12.0
192410,오늘이엔엠,KOSDAQ,51,-4,-12,-447.0,1070,25185,12.0
192440,슈피겐코리아,KOSDAQ,1132,112,181,7.0,1864,6216,12.0
193250,링크드,KOSDAQ,24,-23,-16,-7.0,246,13368,12.0
194480,데브시스터즈,KOSDAQ,585,-174,-150,-9.0,1894,12129,12.0
194700,노바렉스,KOSDAQ,4043,431,447,15.0,2422,18254,12.0
195500,마니커에프앤지,KOSDAQ,1077,38,36,4.0,251,15978,12.0
195940,HK이노엔,KOSDAQ,8971,882,717,5.0,10708,28329,12.0
195990,루트K,KOSDAQ,79,-23,21,-54.0,205,32575,12.0
196170,알테오젠,KOSDAQ,716,393,837,30.0,146290,53586,12.0
196300,HLB펩,KOSDAQ,62,-54,-68,-85.0,353,9376,12.0
196450,코아시아씨엠,KOSDAQ,705,18,14,7.0,403,45320,12.0
196490,디에이테크놀로지,KOSDAQ,15,-20,-19,-36100000.0,691,11351,12.0
196700,웹스,KOSDAQ,102,8,9,12.0,169,14364,12.0
197140,디지캡,KOSDAQ,320,-16,3,2.0,273,13013,12.0
198080,캐프,KOSDAQ,678,74,82,15.0,458,21535,12.0
198440,강동씨앤엘,KOSDAQ,474,56,-90,-7.0,752,60931,12.0
198940,한주라이트메탈,KOSDAQ,631,12,0,-7.0,263,19909,12.0
199430,케이엔알시스템,KOSDAQ,159,-75,-79,-33.0,1024,11197,12.0
199480,뱅크웨어글로벌,KOSDAQ,193,-12,-5,-8.0,275,10196,12.0
199550,레이저옵텍,KOSDAQ,64,-20,-11,-37.0,390,14845,12.0
199730,바이오인프라,KOSDAQ,238,-51,-59,-13.0,80,4864,12.0
199800,툴젠,KOSDAQ,4,-46,-44,-69.0,3252,8997,12.0
199820,제일일렉트릭,KOSDAQ,527,25,38,5.0,1475,22220,12.0
200130,콜마비앤에이치,KOSDAQ,1369,103,293,0.0,2376,29415,12.0
200230,텔콘RF제약,KOSDAQ,97,-14,-115,-10.0,143,7152,12.0
200350,아티스트스튜디오,KOSDAQ,13,-4,-2,-9.0,173,9996,12.0
200470,에이팩트,KOSDAQ,867,-215,-489,-66.0,2003,42362,12.0
200670,휴메딕스,KOSDAQ,0,0,0,0.0,2734,11229,12.0
200710,에이디테크놀로지,KOSDAQ,360,-4,7,4.0,3661,13462,12.0
200780,비씨월드제약,KOSDAQ,198,18,9,-3.0,335,10665,12.0
201490,미투온,KOSDAQ,231,39,42,0.0,643,32723,12.0
203400,에이비온,KOSDAQ,6,-65,-66,-63.0,591,90101,12.0
203450,유니온바이오메트릭스,KOSDAQ,114,-9,0,3.0,380,14079,12.0
203650,드림시큐리티,KOSDAQ,1084,38,11,7.0,1978,101704,12.0
204020,그리티,KOSDAQ,384,6,0,4.0,374,19450,12.0
204270,제이앤티씨,KOSDAQ,400,-114,-65,-29.0,7797,57848,12.0
204610,티쓰리,KOSDAQ,221,58,74,19.0,1612,55521,12.0
204620,글로벌텍스프리,KOSDAQ,355,58,63,26.0,3155,70283,12.0
204840,지엘팜텍,KOSDAQ,94,0,-1,-1.0,631,77549,12.0
205100,엑셈,KOSDAQ,112,-22,57,11.0,1024,70686,12.0
205470,휴마시스,KOSDAQ,89,-16,33,-5.0,497,24675,12.0
205500,넥써쓰,KOSDAQ,116,1,-30,-21.0,1307,81385,12.0
206400,베노티앤알,KOSDAQ,7,-19,-38,-16.0,294,37510,12.0
206560,덱스터,KOSDAQ,106,-39,-44,-16.0,262,25411,12.0
206640,바디텍메드,KOSDAQ,428,68,120,11.0,2282,21907,12.0
206650,유바이오로직스,KOSDAQ,960,343,185,16.0,2800,36752,12.0
207760,미스터블루,KOSDAQ,164,5,14,-44.0,353,83079,12.0
208140,정다운,KOSDAQ,325,16,17,5.0,727,32684,12.0
208350,지란지교시큐리티,KOSDAQ,72,-14,-8,3.0,245,8101,12.0
208370,셀바스헬스케어,KOSDAQ,66,7,132,23.0,625,25740,12.0
208640,썸에이지,KOSDAQ,10,-10,-11,-50.0,170,13924,12.0
208710,포톤,KOSDAQ,267,-3,8,-7.0,239,13180,12.0
208860,다산디엠씨,KOSDAQ,330,12,20,0.0,325,33949,12.0
209640,와이제이링크,KOSDAQ,147,11,33,2.0,868,28443,12.0
210120,캔버스엔,KOSDAQ,0,0,0,0.0,225,24237,12.0
211050,인카금융서비스,KOSDAQ,3012,260,298,41.0,4891,49263,12.0
211270,AP위성,KOSDAQ,586,73,134,10.0,1099,15082,12.0
212560,네오오토,KOSDAQ,0,0,0,0.0,1424,13486,12.0
212710,아이에스티이,KOSDAQ,64,5,7,-17.0,874,9714,12.0
213420,덕산네오룩스,KOSDAQ,729,171,207,14.0,7449,24831,12.0
214150,클래시스,KOSDAQ,872,372,448,27.0,28540,65235,12.0
214180,헥토이노베이션,KOSDAQ,1123,146,159,15.0,1737,12993,12.0
214260,라파스,KOSDAQ,68,-5,-9,-14.0,762,8922,12.0
214270,FSN,KOSDAQ,593,19,0,-34.0,601,45254,12.0
214370,케어젠,KOSDAQ,227,102,131,11.0,30348,53715,12.0
214430,아이쓰리시스템,KOSDAQ,1207,148,164,15.0,4070,7307,12.0
214450,파마리서치,KOSDAQ,1461,573,680,28.0,35480,10389,12.0
214610,롤링스톤,KOSDAQ,35,-63,-94,-121.0,191,8383,12.0
214680,디알텍,KOSDAQ,318,-6,-9,-27.0,803,83477,12.0
215000,골프존,KOSDAQ,1118,141,209,5.0,2444,6275,12.0
215090,솔디펜스,KOSDAQ,87,-8,-6,0.0,350,23155,12.0
215100,로보로보,KOSDAQ,28,-10,-11,-8.0,781,20348,12.0
215200,메가스터디교육,KOSDAQ,2365,260,302,18.0,3907,10365,12.0
215360,우리산업,KOSDAQ,1199,43,58,14.0,564,9132,12.0
215380,우정바이오,KOSDAQ,432,18,2,1.0,424,16829,12.0
215480,토박스코리아,KOSDAQ,99,8,8,-1.0,175,8950,12.0
215600,신라젠,KOSDAQ,29,-56,-49,-21.0,2798,138553,12.0
215790,이노인스트루먼트,KOSDAQ,79,-3,-10,-21.0,300,40283,12.0
216050,인크로스,KOSDAQ,105,15,26,9.0,579,12198,12.0
216080,제테마,KOSDAQ,160,-7,-23,-7.0,1573,37287,12.0
217190,제너셈,KOSDAQ,67,-25,-20,1.0,689,13153,12.0
217270,넵튠,KOSDAQ,314,17,75,-12.0,1042,46735,12.0
217330,싸이토젠,KOSDAQ,64,-15,-13,-28.0,689,23129,12.0
217480,에스디생명공학,KOSDAQ,61,-11,-10,-26.0,547,109733,12.0
217500,러셀,KOSDAQ,50,-3,6,-3.0,430,31812,12.0
217730,강스템바이오텍,KOSDAQ,8,-46,-46,0.0,1979,94054,12.0
217820,원익피앤이,KOSDAQ,273,-61,-58,-15.0,818,47454,12.0
218150,미래생명자원,KOSDAQ,170,4,5,-8.0,502,20415,12.0
218410,RFHIC,KOSDAQ,431,77,108,9.0,11564,26553,12.0
219130,타이거일렉,KOSDAQ,618,-19,5,1.0,4792,6314,12.0
219420,링크제니시스,KOSDAQ,39,12,26,10.0,372,11469,12.0
219550,디와이디,KOSDAQ,449,-5,-137,0.0,483,38673,12.0
219750,한국비티비,KOSDAQ,301,10,0,-1.0,252,13085,12.0
220100,퓨쳐켐,KOSDAQ,64,-22,-20,-21.0,1699,22427,12.0
220180,핸디소프트,KOSDAQ,59,-5,5,2.0,321,23930,12.0
220260,켐트로스,KOSDAQ,0,0,0,0.0,1024,32072,12.0
221800,지구홀딩스,KOSDAQ,70,-16,-4,0.0,760,16318,12.0
221840,하이즈항공,KOSDAQ,203,12,12,6.0,343,18700,12.0
221980,케이디켐,KOSDAQ,163,20,14,3.0,385,4034,12.0
222040,코스맥스엔비티,KOSDAQ,933,103,113,-6.0,1691,20628,12.0
222080,SFA넥셀,KOSDAQ,534,22,81,4.0,5343,77780,12.0
222110,팬젠,KOSDAQ,147,10,10,5.0,620,13514,12.0
222420,쎄노텍,KOSDAQ,0,0,0,0.0,407,48418,12.0
222800,심텍,KOSDAQ,4224,137,234,-23.0,37801,37463,12.0
222980,한국맥널티,KOSDAQ,235,1,5,-1.0,241,11031,12.0
223250,드림씨아이에스,KOSDAQ,174,5,-2,8.0,696,24600,12.0
223310,사토시홀딩스,KOSDAQ,62,-14,-104,-282.0,202,5204,12.0
224060,더코디,KOSDAQ,52,-39,-40,32.0,221,5160,12.0
224110,에이텍모빌리티,KOSDAQ,128,9,14,11.0,402,5080,12.0
225190,LK삼양,KOSDAQ,32,-29,-28,-66.0,429,70468,12.0
225220,제놀루션,KOSDAQ,25,-14,4,-12.0,247,19190,12.0
225430,케이엠제약,KOSDAQ,145,-26,-42,-13.0,77,5577,12.0
225530,HC보광산업,KOSDAQ,79,-15,-18,-2.0,702,36338,12.0
225570,넥슨게임즈,KOSDAQ,415,-211,-199,-30.0,5354,65860,12.0
225590,패션플랫폼,KOSDAQ,271,32,32,5.0,165,5121,12.0
226330,신테카바이오,KOSDAQ,4,-35,-35,-59.0,340,24258,12.0
226340,본느,KOSDAQ,93,-21,-21,-34.0,121,8390,12.0
226400,오스테오닉,KOSDAQ,129,23,34,14.0,945,20661,12.0
226590,엠디바이스,KOSDAQ,205,32,-106,0.0,1177,10716,12.0
226950,올릭스,KOSDAQ,36,-108,-98,-14.0,22923,20992,12.0
227610,아우딘퓨쳐스,KOSDAQ,96,-3,-5,-16.0,277,19374,12.0
227950,엔투텍,KOSDAQ,78,-18,-33,4.0,393,34508,12.0
228340,동양파일,KOSDAQ,566,-44,-33,-4.0,528,20000,12.0
228670,레이,KOSDAQ,257,-34,21,5.0,726,15640,12.0
228760,지노믹트리,KOSDAQ,4,-30,-20,-7.0,2930,24859,12.0
228850,레이언스,KOSDAQ,368,36,69,0.0,995,16591,12.0
229000,젠큐릭스,KOSDAQ,51,-85,-41,-29.0,355,23428,12.0
230240,에치에프알,KOSDAQ,163,-57,-79,-6.0,2049,13309,12.0
232140,와이씨,KOSDAQ,333,40,66,6.0,7900,82045,12.0
232680,라온로보틱스,KOSDAQ,142,9,13,13.0,1100,13257,12.0
232830,아이티센피엔에스,KOSDAQ,539,-8,-21,-42.0,224,16533,12.0
234030,싸이닉솔루션,KOSDAQ,404,0,15,0.0,709,23605,12.0
234100,폴라리스세원,KOSDAQ,545,12,51,1.0,379,14601,12.0
234300,에스트래픽,KOSDAQ,155,-43,-38,2.0,778,27207,12.0
234340,헥토파이낸셜,KOSDAQ,575,91,98,8.0,2289,13970,12.0
234690,녹십자웰빙,KOSDAQ,491,48,-34,2.0,1410,17963,12.0
234920,자이글,KOSDAQ,121,-49,-67,-24.0,718,13530,12.0
235980,메드팩토,KOSDAQ,13,-42,-38,-27.0,899,34275,12.0
236200,슈프리마,KOSDAQ,311,54,109,13.0,3298,6974,12.0
236810,엔비티,KOSDAQ,221,-16,-15,-18.0,170,16975,12.0
237690,에스티팜,KOSDAQ,670,115,177,12.0,23798,20875,12.0
237750,피앤씨테크,KOSDAQ,149,6,1,0.0,259,6496,12.0
237820,플레이디,KOSDAQ,90,-1,4,0.0,363,12827,12.0
237880,클리오,KOSDAQ,783,58,86,7.0,1798,18071,12.0
238090,앤디포스,KOSDAQ,130,13,21,3.0,650,30490,12.0
238120,얼라인드,KOSDAQ,36,2,3,8.0,418,14218,12.0
238200,비피도,KOSDAQ,25,-6,-14,-4.0,199,8180,12.0
238490,힘스,KOSDAQ,613,2,19,4.0,243,11312,12.0
239340,이스트에이드,KOSDAQ,41,-19,-19,-40.0,172,26979,12.0
239610,에이치엘사이언스,KOSDAQ,21,-22,-20,-13.0,291,5392,12.0
239890,피엔에이치테크,KOSDAQ,336,25,30,7.0,335,9935,12.0
240550,동방메디컬,KOSDAQ,314,61,65,11.0,1153,20933,12.0
240600,유진테크놀로지,KOSDAQ,78,-17,-11,-17.0,150,6928,12.0
240810,원익IPS,KOSDAQ,1649,107,265,12.0,56986,49083,12.0
241520,DSC인베스트먼트,KOSDAQ,124,46,46,18.0,1971,26600,12.0
241690,유니테크노,KOSDAQ,284,15,11,-2.0,606,24470,12.0
241710,코스메카코리아,KOSDAQ,1851,219,255,23.0,8650,10680,12.0
241770,메카로,KOSDAQ,255,41,58,7.0,3062,10192,12.0
241790,티이엠씨씨엔에스,KOSDAQ,233,-36,-27,2.0,465,10002,12.0
241820,피씨엘,KOSDAQ,49,-40,-44,-179.0,168,2782,12.0
241840,에이스토리,KOSDAQ,67,-12,-9,-14.0,213,9539,12.0
242040,나무기술,KOSDAQ,370,4,10,-4.0,1315,34606,12.0
243070,휴온스,KOSDAQ,1419,-6,6,8.0,3060,11979,12.0
243840,신흥에스이씨,KOSDAQ,1237,16,103,2.0,1588,38558,12.0
244460,올리패스,KOSDAQ,1,-18,-19,0.0,134,8125,12.0
245620,EDGC,KOSDAQ,16,-13,247,376.0,1671,225531,12.0
246250,에스엘에스바이오,KOSDAQ,84,3,4,3.0,302,15348,12.0
246690,TS인베스트먼트,KOSDAQ,49,-27,-26,5.0,330,23778,12.0
246710,티앤알바이오팹,KOSDAQ,87,-9,-17,-155.0,972,47664,12.0
246720,아스타,KOSDAQ,0,0,0,0.0,994,16381,12.0
246960,SCL사이언스,KOSDAQ,77,-6,-10,-13.0,579,34017,12.0
247540,에코프로비엠,KOSDAQ,6054,209,124,3.0,103602,97830,12.0
247660,나노씨엠에스,KOSDAQ,46,-89,-88,-38.0,121,4343,12.0
250000,보라티알,KOSDAQ,258,15,-5,0.0,354,6750,12.0
250060,모비스,KOSDAQ,50,-24,-63,32.0,797,32171,12.0
250930,예선테크,KOSDAQ,105,8,11,7.0,122,33000,12.0
251120,바이오에프디엔씨,KOSDAQ,161,49,52,7.0,695,8695,12.0
251370,와이엠티,KOSDAQ,350,26,33,0.0,1576,18013,12.0
251630,브이원텍,KOSDAQ,189,-48,-35,-8.0,539,15942,12.0
251970,펌텍코리아,KOSDAQ,918,130,239,13.0,4898,12400,12.0
252500,세화피앤씨,KOSDAQ,88,-9,-12,0.0,190,41486,12.0
252990,샘씨엔에스,KOSDAQ,0,0,0,0.0,8912,60217,12.0
253450,스튜디오드래곤,KOSDAQ,1553,64,85,2.0,5924,30058,12.0
253590,네오셈,KOSDAQ,145,6,24,5.0,4075,43869,12.0
253840,수젠텍,KOSDAQ,23,-47,-43,-29.0,665,16743,12.0
254120,자비스,KOSDAQ,53,-8,-6,-16.0,246,30754,12.0
254490,미래반도체,KOSDAQ,4876,102,76,7.0,2190,14438,12.0
255220,SG,KOSDAQ,90,-60,-100,-13.0,1327,109563,12.0
255440,야스,KOSDAQ,326,52,55,4.0,912,13058,12.0
256150,한독크린텍,KOSDAQ,682,35,45,6.0,373,8395,12.0
256630,포인트엔지니어링,KOSDAQ,58,-21,-11,-11.0,526,11599,12.0
256840,한국비엔씨,KOSDAQ,207,-15,-12,-1.0,1600,68394,12.0
256940,킵스파마,KOSDAQ,594,-7,57,-4.0,1152,20078,12.0
257370,피엔티엠에스,KOSDAQ,262,12,14,6.0,243,12504,12.0
257720,실리콘투,KOSDAQ,3466,645,717,45.0,23377,65576,12.0
258610,케일럼,KOSDAQ,266,9,15,-4.0,369,36485,12.0
258790,소프트캠프,KOSDAQ,46,-11,-12,21.0,209,4998,12.0
258830,세종메디칼,KOSDAQ,49,9,10,-5.0,312,75786,12.0
259630,엠플러스,KOSDAQ,510,102,134,29.0,1107,12222,12.0
260660,알리코제약,KOSDAQ,0,0,0,0.0,353,15327,12.0
260930,씨티케이,KOSDAQ,245,-17,-48,-7.0,502,19341,12.0
260970,에스앤디,KOSDAQ,1161,201,207,22.0,1504,2892,12.0
261200,덴티스,KOSDAQ,302,31,64,-14.0,399,15809,12.0
261520,이지스,KOSDAQ,0,0,0,0.0,419,10277,12.0
261780,아리바이오랩,KOSDAQ,0,0,0,0.0,661,28013,12.0
262260,에이프로,KOSDAQ,439,-10,3,-10.0,413,15077,12.0
262840,아이퀘스트,KOSDAQ,105,6,59,15.0,315,10566,12.0
263020,디케이앤디,KOSDAQ,397,22,27,11.0,422,13836,12.0
263050,유틸렉스,KOSDAQ,13,-26,-27,-91.0,353,36834,12.0
263600,덕우전자,KOSDAQ,519,15,211,21.0,485,15930,12.0
263690,디알젬,KOSDAQ,273,27,50,11.0,555,11325,12.0
263700,케어랩스,KOSDAQ,205,7,4,-10.0,365,19414,12.0
263720,디앤씨미디어,KOSDAQ,174,35,39,9.0,816,12412,12.0
263750,펄어비스,KOSDAQ,3285,2121,2280,17.0,20958,62843,12.0
263770,유에스티,KOSDAQ,748,69,69,7.0,350,23700,12.0
263800,데이타솔루션,KOSDAQ,1101,1,3,1.0,980,16225,12.0
263810,상신전자,KOSDAQ,355,-6,3,3.0,390,15924,12.0
263860,지니언스,KOSDAQ,117,17,21,15.0,1068,9079,12.0
263920,휴엠앤씨,KOSDAQ,145,8,12,5.0,390,9809,12.0
264450,유비쿼스,KOSDAQ,229,37,90,15.0,1378,14665,12.0
264660,씨앤지하이테크,KOSDAQ,171,-22,-13,12.0,1207,9721,12.0
264850,이랜시스,KOSDAQ,191,12,18,9.0,1425,30294,12.0
265520,AP시스템,KOSDAQ,1961,180,258,11.0,2879,15050,12.0
265560,영화테크,KOSDAQ,244,31,98,25.0,751,10690,12.0
265740,엔에프씨,KOSDAQ,0,0,0,0.0,881,17863,12.0
267320,나인테크,KOSDAQ,198,15,11,-17.0,1070,57415,12.0
267790,배럴,KOSDAQ,101,4,0,9.0,233,7689,12.0
267980,매일유업,KOSDAQ,4699,188,254,11.0,2475,7663,12.0
269620,시스웍,KOSDAQ,24,2,6,-36100000.0,1320,148582,12.0
270520,앱튼,KOSDAQ,45,-18,-132,-55.0,565,19658,12.0
270660,에브리봇,KOSDAQ,80,-18,-12,-20.0,1600,12690,12.0
270870,뉴트리,KOSDAQ,259,0,4,-3.0,425,9200,12.0
271830,팸텍,KOSDAQ,51,-30,-28,-10.0,286,29490,12.0
272110,케이엔제이,KOSDAQ,349,75,67,31.0,2162,8025,12.0
272290,이녹스첨단소재,KOSDAQ,951,169,202,12.0,4007,19937,12.0
273060,와이즈버즈,KOSDAQ,118,29,15,8.0,418,50459,12.0
273640,와이엠텍,KOSDAQ,140,5,5,0.0,538,10966,12.0
274090,켄코아에어로스페이스,KOSDAQ,292,2,17,-8.0,1234,13774,12.0
274400,이노시뮬레이션,KOSDAQ,93,-48,-60,-26.0,174,9086,12.0
275630,에스에스알,KOSDAQ,18,-13,-8,-8.0,211,5253,12.0
276040,스코넥,KOSDAQ,7,-17,-7,-148.0,70,21630,12.0
