종목코드,종목명,시장구분,매출액,영업이익,경상이익,ROE,시가총액,상장주수,결산월,현재가,PER,PBR,EPS,BPS,등락률
058470,리노공업,KOSDAQ,0,0,0,0.0,53348,76211,12.0,69400.0,0.0,0.0,0.0,0.0,1.17
058610,에스피지,KOSDAQ,808,45,48,4.0,14637,22177,12.0,74700.0,181.31,6.42,412.0,11633.0,4.33
058630,엠게임,KOSDAQ,242,32,46,11.0,848,19202,12.0,4220.0,5.15,0.59,820.0,7129.0,0.24
058820,CMG제약,KOSDAQ,255,-29,1,-4.0,1183,148123,12.0,779.0,-11.13,0.57,-70.0,1363.0,-3.83
058970,엠로,KOSDAQ,840,9,12,3.0,1671,12362,12.0,15210.0,63.91,1.97,238.0,7728.0,8.26
059090,미코,KOSDAQ,3220,189,114,5.0,4918,33416,12.0,14990.0,16.98,4.1,883.0,3658.0,2.46
059100,아이컴포넌트,KOSDAQ,0,0,0,0.0,366,7070,12.0,4910.0,0.0,0.0,0.0,0.0,-1.31
059120,아진엑스텍,KOSDAQ,0,0,0,0.0,972,18310,12.0,6120.0,0.0,0.0,0.0,0.0,11.68
059210,메타바이오메드,KOSDAQ,244,49,47,9.0,1044,27171,12.0,3830.0,9.18,0.83,417.0,4594.0,0.79
059270,해성에어로보틱스,KOSDAQ,149,-7,-5,-1.0,607,11165,12.0,5270.0,-109.79,1.49,-48.0,3543.0,-0.57
060150,인선이엔티,KOSDAQ,425,28,24,-2.0,1435,45563,12.0,3070.0,-13.06,0.44,-235.0,7036.0,0.49
060230,제이케이시냅스,KOSDAQ,240,2,-11,-24.0,157,11260,12.0,1585.0,-0.6,0.19,-2652.0,8293.0,-2.82
060240,스타코링크,KOSDAQ,57,-10,-9,-36100000.0,5,5821,12.0,0.0,0.0,0.0,0.0,0.0,0.0
060250,NHN KCP,KOSDAQ,3449,138,221,18.0,4658,40160,12.0,12650.0,11.21,1.62,1128.0,7810.0,1.44
060260,뉴보텍,KOSDAQ,292,-2,0,-3.0,183,13342,12.0,1302.0,9.94,0.83,131.0,1570.0,-1.44
060280,큐렉소,KOSDAQ,161,-9,5,2.0,3222,41259,12.0,8460.0,126.27,3.61,67.0,2342.0,4.44
060310,3S,KOSDAQ,284,-51,-55,-12.0,550,53059,3.0,1044.0,-10.14,1.24,-103.0,841.0,-1.32
060370,LS마린솔루션,KOSDAQ,528,42,79,3.0,14391,52238,12.0,29700.0,150.76,2.41,197.0,12341.0,-3.1
060380,동양에스텍,KOSDAQ,515,0,1,1.0,224,19700,12.0,1163.0,16.86,0.2,69.0,5897.0,-1.69
060480,국일신동,KOSDAQ,0,0,0,0.0,146,11090,12.0,1270.0,0.0,0.0,0.0,0.0,-0.39
060540,에스에이티,KOSDAQ,422,12,28,4.0,274,26132,12.0,1150.0,38.33,0.29,30.0,3949.0,-2.54
060560,HC홈센타,KOSDAQ,683,-59,-61,-18.0,459,25388,12.0,1802.0,-2.26,0.32,-796.0,5568.0,0.78
060570,드림어스컴퍼니,KOSDAQ,486,1,5,-2.0,646,74101,12.0,866.0,24.74,0.45,35.0,1943.0,1.41
060590,씨티씨바이오,KOSDAQ,344,46,45,8.0,690,24181,12.0,2970.0,22.16,0.98,134.0,3042.0,1.54
060720,KH바텍,KOSDAQ,551,17,22,6.0,2232,23677,12.0,10160.0,11.8,0.81,861.0,12563.0,3.78
060850,영림원소프트랩,KOSDAQ,219,18,20,16.0,419,8131,12.0,5110.0,6.48,0.76,789.0,6752.0,0.59
060900,에이전트AI,KOSDAQ,27,-20,-20,-50.0,167,3991,12.0,4375.0,-0.67,0.46,-6535.0,9468.0,-0.68
061040,알에프텍,KOSDAQ,675,-73,-129,-16.0,556,9048,12.0,6390.0,-1.49,0.21,-4285.0,30607.0,-0.16
061090,세나테크놀로지,KOSDAQ,438,38,57,0.0,2315,5467,12.0,42250.0,12.89,1.34,3277.0,31550.0,1.56
061250,화일약품,KOSDAQ,0,0,0,0.0,739,8417,12.0,8900.0,0.0,0.0,0.0,0.0,-1.22
061970,LB세미콘,KOSDAQ,1343,76,125,-45.0,2288,58083,12.0,4205.0,-1.66,0.96,-2540.0,4378.0,-0.12
062970,한국첨단소재,KOSDAQ,65,-48,-142,-224.0,663,57088,12.0,1162.0,-1.22,4.21,-952.0,276.0,0.0
063080,컴투스홀딩스,KOSDAQ,171,-97,-128,2.0,739,6595,12.0,11830.0,7.12,0.31,1661.0,38461.0,2.16
063170,서울옥션,KOSDAQ,153,3,-9,-6.0,874,17774,12.0,4900.0,-9.92,0.84,-494.0,5836.0,2.19
063440,SM Life Design,KOSDAQ,97,7,8,9.0,508,45319,12.0,1149.0,9.66,0.79,119.0,1461.0,0.35
063570,NICE인프라,KOSDAQ,1032,75,0,5.0,1060,34147,12.0,3150.0,15.14,0.52,208.0,6019.0,2.44
063760,이엘피,KOSDAQ,99,7,12,9.0,238,9325,12.0,2580.0,9.25,0.34,279.0,7586.0,-1.53
064090,인크레더블버즈,KOSDAQ,14,-30,-51,-35.0,396,49742,12.0,798.0,-1.31,0.59,-607.0,1343.0,0.0
064240,홈캐스트,KOSDAQ,51,-23,-5,2.0,504,34694,12.0,1435.0,1435.0,0.58,1.0,2458.0,-2.18
064260,다날,KOSDAQ,549,12,19,-20.0,2984,75645,12.0,4710.0,-5.18,1.17,-910.0,4033.0,8.03
064290,인텍플러스,KOSDAQ,128,-19,-14,1.0,4668,12877,12.0,30800.0,-119.84,8.18,-257.0,3765.0,0.98
064480,브리지텍,KOSDAQ,436,-33,-29,-6.0,305,11952,12.0,2675.0,-11.58,0.67,-231.0,3985.0,0.56
064520,테크엘,KOSDAQ,27,-18,-4,-5.0,351,22351,12.0,1535.0,-7.34,0.36,-209.0,4232.0,-1.03
064550,바이오니아,KOSDAQ,818,-5,-15,-3.0,1561,25810,12.0,6470.0,-59.36,0.8,-109.0,8124.0,1.41
064760,티씨케이,KOSDAQ,2757,807,907,15.0,23420,11179,12.0,190400.0,30.87,4.31,6167.0,44219.0,3.37
064800,포니링크,KOSDAQ,102,-41,121,-9.0,516,25561,12.0,1990.0,3.21,0.23,620.0,8572.0,-0.75
064820,케이프,KOSDAQ,1877,282,267,31.0,2851,30860,12.0,8940.0,4.65,0.92,1922.0,9768.0,-6.58
064850,에프앤가이드,KOSDAQ,115,47,57,20.0,2367,11410,12.0,18450.0,21.3,3.05,866.0,6042.0,-2.89
065060,지엔코,KOSDAQ,225,-11,-21,-25.0,190,5990,12.0,3105.0,-1.06,0.36,-2937.0,8588.0,-0.48
065130,탑엔지니어링,KOSDAQ,2639,90,112,-12.0,461,16004,12.0,2835.0,-1.27,0.28,-2230.0,10304.0,-1.9
065150,대산F&B,KOSDAQ,253,14,14,50.0,231,15938,12.0,1669.0,3.16,1.09,529.0,1531.0,-6.34
065170,비엘팜텍,KOSDAQ,15,0,5,-91.0,904,27913,12.0,2580.0,-4.1,8.72,-629.0,296.0,0.0
065350,신성델타테크,KOSDAQ,2766,61,77,10.0,7187,27483,12.0,27850.0,35.25,3.07,790.0,9059.0,1.27
065370,위세아이텍,KOSDAQ,79,4,-1,9.0,230,7383,12.0,3040.0,15.43,0.68,197.0,4468.0,2.36
065420,에스아이리소스,KOSDAQ,105,-37,-21,-24.0,90,71577,12.0,126.0,-4.34,1.18,-29.0,107.0,-16.0
065440,이루온,KOSDAQ,111,-12,-10,0.0,359,27275,12.0,1344.0,22.78,0.69,59.0,1942.0,-0.96
065450,빅텍,KOSDAQ,209,2,-5,8.0,861,29495,12.0,2950.0,19.16,1.39,154.0,2116.0,-6.2
065500,오리엔트정공,KOSDAQ,375,-1,-25,-2.0,362,33242,12.0,1144.0,20.07,0.92,57.0,1248.0,2.88
065510,휴비츠,KOSDAQ,297,26,38,-3.0,730,10877,12.0,6790.0,-16.36,0.68,-415.0,10000.0,0.0
065530,와이어블,KOSDAQ,120,13,11,7.0,506,47838,12.0,1190.0,13.37,0.73,89.0,1631.0,-1.41
065570,삼영이엔씨,KOSDAQ,0,0,0,0.0,122,16093,12.0,764.0,0.0,0.0,0.0,0.0,0.0
065650,하이퍼코퍼레이션,KOSDAQ,235,-5,-24,-14.0,214,10945,12.0,1962.0,-41.74,0.85,-47.0,2308.0,-1.9
065660,안트로젠,KOSDAQ,69,-37,-23,-2.0,1688,10006,12.0,16270.0,-68.94,1.44,-236.0,11325.0,1.37
065680,우주일렉트로,KOSDAQ,493,46,87,9.0,2360,9240,12.0,25200.0,10.85,0.77,2322.0,32705.0,-1.37
065690,파커스,KOSDAQ,117,-1,9,-1.0,182,14049,12.0,1426.0,2.99,0.32,477.0,4417.0,0.78
065710,서호전기,KOSDAQ,259,80,62,19.0,2144,5150,12.0,42850.0,10.64,2.36,4026.0,18120.0,0.94
065770,CS,KOSDAQ,33,-4,-2,-3.0,154,9705,12.0,1532.0,-14.87,0.85,-103.0,1797.0,-1.48
065950,웰크론,KOSDAQ,591,6,-51,-39.0,289,28231,12.0,974.0,-1.51,0.65,-643.0,1488.0,-2.99
066130,하츠,KOSDAQ,1865,107,105,8.0,422,12800,12.0,3405.0,4.91,0.38,694.0,8923.0,1.19
066310,큐에스아이,KOSDAQ,61,5,26,5.0,638,9271,12.0,6800.0,25.09,0.71,271.0,9645.0,-0.29
066360,체리부로,KOSDAQ,947,32,0,28.0,323,47952,12.0,658.0,1.33,0.31,496.0,2100.0,1.39
066410,버킷스튜디오,KOSDAQ,45,-12,-158,-34.0,1596,138453,12.0,1153.0,-3.57,1.21,-323.0,950.0,0.0
066430,아이로보틱스,KOSDAQ,361,9,-5,-1.0,730,39153,12.0,1988.0,-165.67,1.79,-12.0,1111.0,-0.6
066590,스모트로닉,KOSDAQ,950,34,42,-6.0,1231,38677,12.0,2795.0,-10.24,1.37,-273.0,2034.0,9.82
066620,국보디자인,KOSDAQ,1022,155,184,15.0,1788,7500,12.0,23300.0,4.4,0.49,5293.0,47874.0,0.0
066670,디티씨,KOSDAQ,416,19,52,3.0,474,18691,12.0,2555.0,12.65,0.24,202.0,10582.0,0.0
066700,테라젠이텍스,KOSDAQ,685,19,-41,8.0,716,37152,12.0,2005.0,6.84,0.53,293.0,3789.0,-0.25
066790,씨씨에스,KOSDAQ,42,-21,-19,-36.0,972,65152,12.0,1493.0,-10.74,3.55,-139.0,420.0,0.0
066900,디에이피,KOSDAQ,5432,-578,-643,-146.0,420,22744,12.0,1806.0,-0.81,5.57,-2218.0,324.0,-1.26
066910,손오공,KOSDAQ,384,-7,34,19.0,400,13386,12.0,2095.0,28.7,0.58,73.0,3639.0,0.72
066980,한성크린텍,KOSDAQ,449,-5,-8,-4.0,809,52597,12.0,1474.0,737.0,1.27,2.0,1161.0,2.5
067000,조이시티,KOSDAQ,422,3,10,-11.0,738,69903,12.0,1156.0,-8.76,0.93,-132.0,1240.0,-0.69
067010,이씨에스,KOSDAQ,733,-27,-14,1.0,233,10888,3.0,2070.0,40.59,0.46,51.0,4536.0,-1.66
067080,대화제약,KOSDAQ,370,5,-2,2.0,1710,18616,12.0,8980.0,100.9,2.12,89.0,4229.0,-1.43
067160,SOOP,KOSDAQ,1060,212,283,24.0,5247,11494,12.0,49750.0,5.62,1.14,8860.0,43822.0,4.85
067170,오텍,KOSDAQ,1630,-42,-121,-17.0,628,27459,12.0,2175.0,-5.77,0.47,-377.0,4600.0,5.58
067280,멀티캠퍼스,KOSDAQ,807,6,19,11.0,1351,5926,12.0,24450.0,5.54,0.63,4417.0,38888.0,-1.21
067290,JW신약,KOSDAQ,810,75,140,46.0,1201,56037,12.0,1797.0,6.44,2.47,279.0,729.0,-6.11
067310,하나마이크론,KOSDAQ,5077,720,823,25.0,24601,66490,12.0,34450.0,59.91,5.73,575.0,6007.0,3.77
067370,선바이오,KOSDAQ,87,-5,-2,0.0,698,12213,12.0,6350.0,-793.75,2.86,-8.0,2218.0,2.25
067390,아스트,KOSDAQ,2544,74,-87,-3.0,1933,421157,12.0,475.0,-20.65,0.62,-23.0,761.0,-1.86
067570,엔브이에이치코리아,KOSDAQ,3832,105,53,-15.0,729,42170,12.0,1723.0,-5.54,0.35,-311.0,4978.0,-1.09
067630,HLB생명과학,KOSDAQ,152,-65,-71,-16.0,2493,121917,12.0,2170.0,-2.65,0.89,-819.0,2440.0,-1.59
067730,로지시스,KOSDAQ,0,0,0,0.0,208,9673,12.0,2165.0,0.0,0.0,0.0,0.0,-1.14
067770,세진티에스,KOSDAQ,33,5,13,3.0,148,8396,12.0,1818.0,21.39,0.32,85.0,5731.0,-8.18
067900,와이엔텍,KOSDAQ,289,42,50,10.0,1084,18199,12.0,5910.0,3.53,0.31,1672.0,19155.0,-0.67
067920,이글루,KOSDAQ,389,-32,-27,-1.0,558,10996,12.0,5130.0,-1282.5,0.71,-4.0,7266.0,0.39
067990,도이치모터스,KOSDAQ,6374,104,20,1.0,1139,29181,12.0,3985.0,34.06,0.3,117.0,13187.0,0.0
068050,팬엔터테인먼트,KOSDAQ,98,1,-2,-9.0,317,27694,12.0,1157.0,-4.16,0.45,-278.0,2546.0,-0.6
068100,케이웨더,KOSDAQ,39,1,1,-5.0,289,11927,12.0,2430.0,-13.97,2.09,-174.0,1162.0,0.21
068240,다원시스,KOSDAQ,210,-95,344,-36100000.0,965,38163,12.0,2530.0,-0.49,-0.19,-5162.0,-13604.0,0.0
068330,일신바이오,KOSDAQ,0,0,0,0.0,411,44216,12.0,957.0,0.0,0.0,0.0,0.0,1.16
068760,셀트리온제약,KOSDAQ,0,0,0,0.0,16983,44402,12.0,40850.0,0.0,0.0,0.0,0.0,1.11
068790,DMS,KOSDAQ,138,-86,3,33.0,1925,22570,12.0,7510.0,1.36,0.39,5540.0,19235.0,-6.24
068930,디지털대성,KOSDAQ,698,102,92,20.0,1967,27675,12.0,7390.0,9.78,1.38,756.0,5341.0,-0.67
068940,셀피글로벌,KOSDAQ,88,-18,-19,-86.0,357,45912,12.0,778.0,-3.12,3.44,-249.0,226.0,0.0
069080,웹젠,KOSDAQ,394,54,120,5.0,3719,30966,12.0,12320.0,17.78,0.52,693.0,23519.0,4.67
069140,누리플랜,KOSDAQ,272,17,11,3.0,258,15095,12.0,1813.0,113.31,0.66,16.0,2750.0,0.67
069330,유아이디,KOSDAQ,156,35,37,19.0,180,16952,12.0,1043.0,10.86,0.71,96.0,1475.0,-1.88
069410,엔텔스,KOSDAQ,160,1,9,6.0,279,10244,12.0,2805.0,9.08,0.5,309.0,5643.0,-0.88
069510,에스텍,KOSDAQ,1052,53,111,17.0,1355,10910,12.0,12660.0,3.32,0.45,3815.0,27942.0,1.2
069540,빛과전자,KOSDAQ,71,-17,-34,-30.0,2704,112691,12.0,2115.0,-5.57,2.23,-380.0,947.0,-1.4
069920,엑시온그룹,KOSDAQ,19,-34,-62,0.0,148,9296,12.0,1457.0,-0.53,0.22,-2747.0,6637.0,20.71
070300,엑스큐어,KOSDAQ,16,-19,-48,0.0,656,35524,12.0,1617.0,124.38,1.18,13.0,1365.0,-10.96
070590,인티큐브,KOSDAQ,104,-23,-23,-18.0,227,13879,12.0,1606.0,28.18,1.68,57.0,954.0,-1.89
071200,인피니트헬스케어,KOSDAQ,321,95,134,21.0,2098,24396,12.0,8080.0,7.47,1.03,1082.0,7866.0,-2.65
071280,로체시스템즈,KOSDAQ,400,43,44,9.0,946,15296,12.0,6510.0,8.13,0.72,801.0,9007.0,-5.65
071670,에이테크솔루션,KOSDAQ,687,-9,-10,-1.0,492,10000,12.0,5020.0,109.13,0.57,46.0,8846.0,1.83
071850,캐스텍코리아,KOSDAQ,373,-12,12,-26.0,346,24260,12.0,1408.0,-1.6,0.62,-879.0,2283.0,0.07
072020,중앙백신,KOSDAQ,0,0,0,0.0,868,9256,12.0,9210.0,0.0,0.0,0.0,0.0,0.11
072470,우리산업홀딩스,KOSDAQ,1719,86,93,10.0,424,18887,12.0,2345.0,4.03,0.31,582.0,7488.0,1.3
072770,멤레이비티,KOSDAQ,100,-16,-23,-39.0,408,41512,12.0,953.0,-1.73,0.84,-550.0,1137.0,2.14
072870,메가스터디,KOSDAQ,276,15,78,9.0,1537,11920,12.0,12980.0,5.67,0.44,2290.0,29432.0,0.85
072950,빛샘전자,KOSDAQ,389,38,42,12.0,578,8052,12.0,6870.0,7.32,0.66,938.0,10357.0,-0.43
072990,에이치시티,KOSDAQ,247,4,0,6.0,475,14498,12.0,3360.0,7.74,0.51,434.0,6597.0,-2.61
073010,케이에스피,KOSDAQ,250,40,31,9.0,1063,40191,12.0,2700.0,16.56,1.3,163.0,2074.0,-1.64
073110,엘엠에스,KOSDAQ,223,-8,37,-9.0,448,8895,12.0,5060.0,-3.71,0.51,-1364.0,10013.0,1.71
073190,듀오백,KOSDAQ,231,-34,-36,-24.0,82,11968,12.0,889.0,-2.98,0.64,-298.0,1393.0,5.83
073490,LIG아큐버,KOSDAQ,455,-3,7,2.0,1984,7603,12.0,28100.0,-177.85,1.28,-158.0,21991.0,-1.23
073540,에프알텍,KOSDAQ,41,-5,-2,0.0,235,11400,12.0,2130.0,11.64,0.4,183.0,5300.0,1.19
073560,우리손에프앤지,KOSDAQ,711,27,15,8.0,1047,69237,12.0,1490.0,4.33,0.31,344.0,4805.0,-1.19
073570,리튬포어스,KOSDAQ,29,-19,-13,0.0,193,12037,12.0,1623.0,-0.57,1.1,-2825.0,1469.0,0.74
073640,테라사이언스,KOSDAQ,38,-17,-18,-30.0,761,116378,12.0,654.0,-4.06,2.31,-161.0,283.0,0.0
074430,아미노로직스,KOSDAQ,54,6,11,4.0,904,87826,12.0,1033.0,25.82,1.62,40.0,638.0,-2.09
074600,원익QnC,KOSDAQ,2562,219,151,5.0,7229,26288,12.0,26600.0,31.07,1.44,856.0,18524.0,2.9
075130,플랜티넷,KOSDAQ,106,5,5,1.0,304,16122,12.0,1980.0,14.56,0.43,136.0,4580.0,-1.0
075970,동국알앤에스,KOSDAQ,278,6,1,1.0,301,18400,12.0,1640.0,51.25,0.38,32.0,4295.0,0.06
076080,웰크론한텍,KOSDAQ,313,16,-33,-139.0,214,22594,12.0,990.0,-0.51,1.6,-1923.0,619.0,-1.0
076610,해성옵틱스,KOSDAQ,695,7,32,-1.0,605,59236,12.0,1096.0,-4.7,2.85,-233.0,385.0,-5.27
077360,덕산하이메탈,KOSDAQ,687,-7,50,-38.0,4321,45437,12.0,8440.0,-3.62,1.86,-2333.0,4544.0,-1.06
078020,LS증권,KOSDAQ,16365,392,398,5.0,3511,55481,12.0,6370.0,18.63,0.41,342.0,15643.0,-0.62
078070,유비쿼스홀딩스,KOSDAQ,329,57,171,10.0,1393,17058,12.0,8440.0,7.38,0.53,1143.0,16069.0,1.44
078130,국일제지,KOSDAQ,167,-5,-2,-2.0,4633,112740,12.0,4025.0,-251.56,3.79,-16.0,1063.0,-0.49
078140,대봉엘에스,KOSDAQ,291,20,4,5.0,835,11086,12.0,7730.0,8.52,0.6,907.0,12898.0,-0.39
078150,HB테크놀러지,KOSDAQ,363,5,232,17.0,1668,92715,12.0,1863.0,6.09,0.58,306.0,3208.0,1.42
078160,메디포스트,KOSDAQ,195,-169,-103,-33.0,3159,39204,12.0,8150.0,-3.65,1.28,-2230.0,6371.0,0.87
078340,컴투스,KOSDAQ,1447,51,-84,2.0,2962,12091,12.0,27550.0,9.62,0.32,2865.0,86968.0,5.96
078350,한양디지텍,KOSDAQ,1920,68,64,9.0,2995,15244,12.0,19690.0,20.05,1.69,982.0,11658.0,-0.76
078590,휴림에이텍,KOSDAQ,0,0,0,0.0,199,9991,12.0,3415.0,0.0,0.0,0.0,0.0,-8.32
078600,대주전자재료,KOSDAQ,909,92,-61,4.0,11354,15704,12.0,75400.0,56.48,4.5,1335.0,16760.0,0.13
078860,아이오케이이엔엠,KOSDAQ,10,-14,51,-12.0,176,6177,12.0,2740.0,-0.93,0.24,-2959.0,11567.0,-6.48
078890,가온그룹,KOSDAQ,1218,113,62,6.0,677,18424,12.0,3790.0,10.24,0.53,370.0,7147.0,1.07
079000,와토스코리아,KOSDAQ,0,0,0,0.0,321,7200,12.0,4305.0,0.0,0.0,0.0,0.0,-1.15
079170,한창산업,KOSDAQ,0,0,0,0.0,240,5200,12.0,4725.0,0.0,0.0,0.0,0.0,-0.84
079190,케스피온,KOSDAQ,106,2,9,-15.0,109,19177,12.0,1079.0,-2.26,0.77,-477.0,1406.0,2.08
079370,제우스,KOSDAQ,549,-171,-131,-3.0,2825,31016,12.0,8830.0,-46.97,0.81,-188.0,10867.0,0.0
079650,서산,KOSDAQ,115,3,6,0.0,851,20000,12.0,4000.0,-81.63,1.14,-49.0,3495.0,5.26
079810,APS이노베이션,KOSDAQ,196,30,65,3.0,585,21528,12.0,2820.0,705.0,0.36,4.0,7818.0,0.53
079940,가비아,KOSDAQ,850,107,109,10.0,6374,13420,12.0,47450.0,40.66,3.5,1167.0,13565.0,-0.21
079950,인베니아,KOSDAQ,140,2,22,-31.0,146,13799,12.0,1187.0,-0.7,0.54,-1704.0,2204.0,-3.73
079960,동양이엔피,KOSDAQ,1228,65,171,11.0,1516,7860,12.0,20000.0,3.18,0.34,6293.0,58388.0,0.0
079970,투비소프트,KOSDAQ,58,0,0,9.0,76,12829,12.0,596.0,6.93,0.34,86.0,1747.0,0.0
080010,이상네트웍스,KOSDAQ,247,58,65,10.0,734,9835,12.0,7700.0,5.19,0.5,1484.0,15272.0,1.18
080160,모두투어,KOSDAQ,613,28,62,15.0,1540,18900,12.0,8720.0,11.37,1.72,767.0,5081.0,1.99
080220,제주반도체,KOSDAQ,1805,671,781,46.0,26968,34442,12.0,71600.0,62.42,10.62,1147.0,6742.0,1.85
080420,모다이노칩,KOSDAQ,876,31,-50,-3.0,1091,79721,12.0,1394.0,-24.03,0.31,-58.0,4520.0,2.27
080470,성창오토텍,KOSDAQ,564,20,40,14.0,213,7300,12.0,2840.0,2.44,0.34,1163.0,8274.0,-1.9
080520,오디텍,KOSDAQ,111,-23,-14,0.0,329,11322,12.0,2805.0,36.91,0.25,76.0,11389.0,-1.92
080530,코디,KOSDAQ,200,11,10,9.0,272,11071,12.0,2290.0,4.4,0.43,520.0,5298.0,-3.78
080580,오킨스전자,KOSDAQ,256,36,40,24.0,2676,21090,12.0,11540.0,27.94,4.6,413.0,2506.0,-1.03
080720,한국유니온제약,KOSDAQ,59,-16,-23,-36100000.0,215,7912,12.0,2725.0,-0.7,-0.86,-3895.0,-3168.0,0.0
081150,티플랙스,KOSDAQ,0,0,0,0.0,644,24268,12.0,2645.0,0.0,0.0,0.0,0.0,-2.22
081180,쎄크,KOSDAQ,365,-41,-45,-15.0,492,8825,12.0,5550.0,17.29,2.02,321.0,2747.0,-5.29
081580,성우전자,KOSDAQ,472,17,28,11.0,359,15508,12.0,2405.0,3.01,0.32,798.0,7430.0,1.26
082210,옵트론텍,KOSDAQ,593,44,-5,-29.0,728,34963,12.0,2195.0,-3.38,1.19,-649.0,1841.0,2.81
082270,젬백스,KOSDAQ,183,-8,-15,-6.0,4316,44269,12.0,10530.0,-38.57,7.79,-273.0,1351.0,4.15
082660,코스나인,KOSDAQ,49,-55,-174,-139.0,478,99640,12.0,480.0,-2.3,2.16,-209.0,222.0,0.0
082800,비보존 제약,KOSDAQ,141,-30,-56,-34.0,1469,60719,12.0,2330.0,-3.83,1.69,-609.0,1379.0,-0.64
082850,우리바이오,KOSDAQ,2692,-43,13,-3.0,508,48456,12.0,1054.0,-5.46,0.24,-193.0,4337.0,0.38
082920,비츠로셀,KOSDAQ,683,203,263,21.0,13148,45339,12.0,30950.0,24.64,4.21,1256.0,7355.0,-0.48
083310,엘오티베큠,KOSDAQ,626,-54,-26,-2.0,1447,17810,12.0,7880.0,-17.67,0.51,-446.0,15352.0,0.0
083450,GST,KOSDAQ,1159,202,218,19.0,7980,18430,12.0,43350.0,17.64,2.57,2457.0,16838.0,7.97
083470,이엠앤아이,KOSDAQ,17,-13,-12,0.0,149,21340,12.0,656.0,-3.04,1.35,-216.0,485.0,1.23
083500,에프엔에스테크,KOSDAQ,129,35,36,12.0,1115,8306,12.0,12460.0,12.29,1.15,1014.0,10847.0,1.05
083550,케이엠,KOSDAQ,338,-9,-1,4.0,342,13556,12.0,2595.0,8.4,0.25,309.0,10283.0,1.37
083640,인콘,KOSDAQ,491,16,-29,-4.0,257,22958,12.0,1150.0,-31.08,1.07,-37.0,1074.0,-1.79
083650,비에이치아이,KOSDAQ,2808,353,68,40.0,12547,30944,12.0,43500.0,20.65,7.58,2107.0,5739.0,-2.9
083660,CSA 코스믹,KOSDAQ,71,-16,-21,-40.0,245,106638,12.0,230.0,-2.13,1.0,-108.0,229.0,0.0
083790,CG인바이츠,KOSDAQ,43,-61,-58,-3.0,650,76894,12.0,773.0,-20.34,0.68,-38.0,1144.0,0.39
083930,아바코,KOSDAQ,148,-40,22,15.0,1444,14677,12.0,10470.0,5.4,0.67,1939.0,15532.0,2.35
084110,휴온스글로벌,KOSDAQ,1970,92,187,4.0,3051,12659,12.0,24900.0,10.92,0.56,2281.0,44802.0,-0.4
084180,수성웹툰,KOSDAQ,226,5,-1,-43.0,90,18074,12.0,556.0,-0.25,0.13,-2226.0,4306.0,5.3
084370,유진테크,KOSDAQ,1019,188,281,13.0,28828,22916,12.0,109500.0,59.09,5.38,1853.0,20368.0,0.27
084440,유비온,KOSDAQ,209,10,10,6.0,186,19132,9.0,995.0,14.63,2.58,68.0,385.0,-3.59
084650,랩지노믹스,KOSDAQ,179,-42,-49,-35.0,481,74239,12.0,635.0,-0.73,0.32,-867.0,2015.0,1.11
084730,팅크웨어,KOSDAQ,1197,-46,-33,-14.0,738,11109,12.0,6430.0,-3.21,0.4,-2005.0,16025.0,0.78
084850,아이티엠반도체,KOSDAQ,1322,-49,-36,-63.0,1830,22682,12.0,7680.0,-1.86,1.68,-4125.0,4571.0,-4.0
084990,헬릭스미스,KOSDAQ,6,-22,-14,0.0,1539,46092,12.0,3265.0,-362.78,1.06,-9.0,3083.0,-1.06
085660,차바이오텍,KOSDAQ,3297,-307,1,-18.0,8079,92972,12.0,9030.0,-5.89,2.42,-1533.0,3732.0,1.69
085670,뉴프렉스,KOSDAQ,350,3,16,9.0,742,24500,12.0,2990.0,8.31,0.67,360.0,4434.0,-0.33
085810,알티캐스트,KOSDAQ,175,-11,-17,-5.0,243,14136,12.0,1677.0,-21.78,0.41,-77.0,4129.0,-3.57
085910,네오티스,KOSDAQ,179,23,38,10.0,2452,13794,12.0,15320.0,50.23,3.69,305.0,4154.0,0.39
086040,바이오톡스텍,KOSDAQ,119,-18,-29,2.0,328,15958,12.0,2205.0,30.21,0.85,73.0,2607.0,1.38
086060,진바이오텍,KOSDAQ,215,8,7,7.0,443,8610,12.0,5160.0,11.73,0.81,440.0,6387.0,0.19
086390,유니테스트,KOSDAQ,224,-25,-2,-16.0,1986,21134,12.0,8660.0,-8.8,1.81,-984.0,4773.0,-0.12
086450,동국제약,KOSDAQ,2510,273,302,12.0,8512,45230,12.0,18600.0,12.74,1.26,1460.0,14714.0,2.03
086520,에코프로,KOSDAQ,8183,564,2891,3.0,102103,135776,12.0,79400.0,-71.99,5.44,-1103.0,14608.0,1.66
086670,비엠티,KOSDAQ,356,18,42,14.0,1435,9925,12.0,14960.0,7.38,0.99,2027.0,15049.0,-1.12
086710,선진뷰티사이언스,KOSDAQ,227,15,23,6.0,824,12203,12.0,7530.0,15.43,1.07,488.0,7045.0,3.43
086820,바이오솔루션,KOSDAQ,38,-13,-20,0.0,1511,25924,12.0,6460.0,587.27,4.88,11.0,1324.0,5.04
086890,이수앱지스,KOSDAQ,0,0,0,0.0,1264,40774,12.0,3315.0,0.0,0.0,0.0,0.0,-10.04
086900,메디톡스,KOSDAQ,607,74,97,5.0,5035,7298,12.0,73700.0,34.38,1.14,2144.0,64588.0,3.8
